Z daughter, A daughter, element daughter, Z parent, A parent, element parent, daughter level idx, independent thermal fy, unc, independent fast fy, unc, independent 14MeV fy, unc,Extraction_date
26,69,Fe,95,241,Am,0,0.00000000026836,0.00000000012671,0.0000000018405,0.00000000072378,,,2024-11-18
26,70,Fe,95,241,Am,0,0.000000000053644,0.000000000025176,0.00000000038937,0.00000000015297,,,2024-11-18
26,71,Fe,95,241,Am,0,0.0000000000052208,0.0000000000024593,0.000000000040983,0.000000000016099,,,2024-11-18
27,59,Co,95,241,Am,0,0,0,0,0,,,2024-11-18
27,61,Co,95,241,Am,0,0,0,0.0000000000011711,0.00000000000046164,,,2024-11-18
27,62,Co,95,241,Am,0,0.0000000000016392,0.00000000000076099,0.0000000000056501,0.0000000000021793,,,2024-11-18
27,62,Co,95,241,Am,1,0.0000000000038393,0.0000000000017824,0.000000000015401,0.0000000000059404,,,2024-11-18
27,63,Co,95,241,Am,0,0.00000000007243,0.000000000032739,0.00000000028951,0.00000000010839,,,2024-11-18
27,64,Co,95,241,Am,0,0.00000000046534,0.00000000019919,0.000000001936,0.0000000006841,,,2024-11-18
27,65,Co,95,241,Am,0,0.0000000026468,0.00000000094577,0.000000011366,0.0000000030027,,,2024-11-18
27,66,Co,95,241,Am,0,0.0000000077991,0.0000000026272,0.000000034439,0.0000000074841,,,2024-11-18
27,67,Co,95,241,Am,0,0.000000018229,0.0000000063848,0.000000083829,0.000000017874,,,2024-11-18
27,68,Co,95,241,Am,0,0.000000011785,0.0000000049556,0.000000062385,0.000000018968,,,2024-11-18
27,68,Co,95,241,Am,-2,0.000000010397,0.0000000043717,0.000000046565,0.000000014158,,,2024-11-18
27,69,Co,95,241,Am,0,0.000000023766,0.000000010665,0.0000001217,0.000000042819,,,2024-11-18
27,70,Co,95,241,Am,0,0.0000000061965,0.0000000028755,0.000000033198,0.000000012705,,,2024-11-18
27,70,Co,95,241,Am,1,0.0000000061965,0.0000000028755,0.000000033198,0.000000012705,,,2024-11-18
27,71,Co,95,241,Am,0,0.0000000051741,0.0000000024322,0.000000029734,0.000000011616,,,2024-11-18
27,72,Co,95,241,Am,0,0.0000000010494,0.00000000049001,0.0000000065875,0.0000000025617,,,2024-11-18
27,73,Co,95,241,Am,0,0.00000000015762,0.000000000074033,0.0000000010715,0.00000000041794,,,2024-11-18
27,74,Co,95,241,Am,0,0.000000000011019,0.0000000000052644,0.000000000082396,0.000000000032905,,,2024-11-18
28,61,Ni,95,241,Am,0,0,0,0,0,,,2024-11-18
28,62,Ni,95,241,Am,0,0,0,0,0,,,2024-11-18
28,63,Ni,95,241,Am,0,0,0,0.0000000000018276,0.00000000000071503,,,2024-11-18
28,64,Ni,95,241,Am,0,0.000000000017764,0.0000000000084198,0.000000000049694,0.000000000019779,,,2024-11-18
28,65,Ni,95,241,Am,0,0.0000000002415,0.000000000111,0.0000000007088,0.00000000027173,,,2024-11-18
28,66,Ni,95,241,Am,0,0.000000002565,0.0000000010995,0.000000007867,0.0000000028102,,,2024-11-18
28,67,Ni,95,241,Am,0,0.000000012987,0.0000000050405,0.000000041918,0.000000013243,,,2024-11-18
28,68,Ni,95,241,Am,0,0.000000053815,0.000000017668,0.00000018559,0.000000040966,,,2024-11-18
28,69,Ni,95,241,Am,0,0.00000006296,0.000000020653,0.00000022413,0.000000044663,,,2024-11-18
28,69,Ni,95,241,Am,1,0.00000006296,0.000000020653,0.00000022413,0.000000044663,,,2024-11-18
28,70,Ni,95,241,Am,0,0.00000023977,0.000000084768,0.00000087888,0.00000019565,,,2024-11-18
28,71,Ni,95,241,Am,0,0.00000024243,0.00000010256,0.00000093767,0.0000002982,,,2024-11-18
28,72,Ni,95,241,Am,0,0.00000019942,0.000000089619,0.00000083107,0.00000029781,,,2024-11-18
28,73,Ni,95,241,Am,0,0.000000079188,0.000000036939,0.00000035375,0.00000013575,,,2024-11-18
28,74,Ni,95,241,Am,0,0.000000023975,0.000000011443,0.00000011696,0.000000046589,,,2024-11-18
28,75,Ni,95,241,Am,0,0.0000000038547,0.0000000018076,0.000000020284,0.0000000079376,,,2024-11-18
28,76,Ni,95,241,Am,0,0.00000000046348,0.00000000021632,0.0000000026263,0.0000000010222,,,2024-11-18
28,77,Ni,95,241,Am,0,0.000000000025361,0.000000000011922,0.00000000015847,0.000000000062636,,,2024-11-18
29,63,Cu,95,241,Am,0,0,0,0,0,,,2024-11-18
29,65,Cu,95,241,Am,0,0.0000000000010268,0.00000000000048119,0.0000000000022231,0.00000000000086696,,,2024-11-18
29,66,Cu,95,241,Am,0,0.000000000028188,0.000000000013155,0.000000000064502,0.000000000025082,,,2024-11-18
29,67,Cu,95,241,Am,0,0.00000000056182,0.00000000026168,0.0000000013731,0.00000000053602,,,2024-11-18
29,68,Cu,95,241,Am,0,0.0000000016292,0.00000000075252,0.0000000038811,0.0000000014847,,,2024-11-18
29,68,Cu,95,241,Am,3,0.0000000038161,0.0000000017626,0.000000010579,0.0000000040468,,,2024-11-18
29,69,Cu,95,241,Am,0,0.000000045059,0.000000019214,0.00000012533,0.000000043929,,,2024-11-18
29,70,Cu,95,241,Am,0,0.000000014009,0.0000000053735,0.000000035943,0.000000010846,,,2024-11-18
29,70,Cu,95,241,Am,1,0.00000015607,0.000000059864,0.00000045903,0.00000013852,,,2024-11-18
29,70,Cu,95,241,Am,3,0.000000014009,0.0000000053735,0.000000035943,0.000000010846,,,2024-11-18
29,71,Cu,95,241,Am,0,0.00000063672,0.0000002104,0.0000019299,0.00000040883,,,2024-11-18
29,72,Cu,95,241,Am,0,0.0000011627,0.00000040915,0.0000037487,0.00000081866,,,2024-11-18
29,73,Cu,95,241,Am,0,0.0000017225,0.00000067758,0.0000058543,0.0000015605,,,2024-11-18
29,74,Cu,95,241,Am,0,0.0000012888,0.0000005826,0.0000047098,0.0000016714,,,2024-11-18
29,75,Cu,95,241,Am,0,0.00000085414,0.0000003933,0.0000033253,0.0000012473,,,2024-11-18
29,76,Cu,95,241,Am,0,0.00000013735,0.000000063915,0.00000057065,0.0000002204,,,2024-11-18
29,76,Cu,95,241,Am,1,0.00000013735,0.000000063915,0.00000057065,0.0000002204,,,2024-11-18
29,77,Cu,95,241,Am,0,0.000000065635,0.000000030844,0.00000029885,0.00000011799,,,2024-11-18
29,78,Cu,95,241,Am,0,0.0000000070987,0.0000000033362,0.000000036264,0.000000014179,,,2024-11-18
29,79,Cu,95,241,Am,0,0.00000000056086,0.00000000026446,0.0000000031152,0.0000000012302,,,2024-11-18
29,80,Cu,95,241,Am,0,0.000000000017093,0.0000000000080259,0.00000000010252,0.000000000040897,,,2024-11-18
30,66,Zn,95,241,Am,0,0,0,0,0,,,2024-11-18
30,67,Zn,95,241,Am,0,0.0000000000012237,0.00000000000057387,0.0000000000019608,0.0000000000007699,,,2024-11-18
30,68,Zn,95,241,Am,0,0.000000000049955,0.000000000023701,0.000000000087779,0.000000000034507,,,2024-11-18
30,69,Zn,95,241,Am,0,0.00000000019743,0.000000000093076,0.00000000032845,0.00000000012915,,,2024-11-18
30,69,Zn,95,241,Am,1,0.00000000085387,0.00000000040253,0.0000000016312,0.00000000064143,,,2024-11-18
30,70,Zn,95,241,Am,0,0.000000016568,0.0000000076588,0.000000032532,0.000000012621,,,2024-11-18
30,71,Zn,95,241,Am,0,0.000000024636,0.000000010981,0.000000046132,0.000000017181,,,2024-11-18
30,71,Zn,95,241,Am,1,0.00000010654,0.00000004749,0.00000022912,0.000000085329,,,2024-11-18
30,72,Zn,95,241,Am,0,0.00000083355,0.0000003234,0.0000018832,0.00000059345,,,2024-11-18
30,73,Zn,95,241,Am,0,0.00000026091,0.00000009028,0.00000055262,0.00000014074,,,2024-11-18
30,73,Zn,95,241,Am,-2,0.00000035667,0.00000012342,0.00000076434,0.00000019466,,,2024-11-18
30,73,Zn,95,241,Am,1,0.0000020205,0.00000069914,0.0000049849,0.0000012696,,,2024-11-18
30,74,Zn,95,241,Am,0,0.0000068181,0.0000021749,0.000017371,0.0000032856,,,2024-11-18
30,75,Zn,95,241,Am,0,0.000010226,0.0000036191,0.000027342,0.0000061406,,,2024-11-18
30,76,Zn,95,241,Am,0,0.000012537,0.0000049874,0.000035187,0.0000099392,,,2024-11-18
30,77,Zn,95,241,Am,0,0.0000065437,0.0000029413,0.000020184,0.0000072841,,,2024-11-18
30,77,Zn,95,241,Am,2,0.0000010004,0.00000044965,0.0000026873,0.00000096983,,,2024-11-18
30,78,Zn,95,241,Am,0,0.0000034987,0.0000016264,0.000011786,0.0000044915,,,2024-11-18
30,79,Zn,95,241,Am,0,0.00000078309,0.00000036875,0.0000028539,0.000001123,,,2024-11-18
30,80,Zn,95,241,Am,0,0.00000011529,0.000000054131,0.0000004539,0.00000018101,,,2024-11-18
30,81,Zn,95,241,Am,0,0.0000000079108,0.0000000036894,0.000000033859,0.000000013411,,,2024-11-18
30,82,Zn,95,241,Am,0,0.00000000038117,0.00000000017572,0.0000000017842,0.00000000070709,,,2024-11-18
30,83,Zn,95,241,Am,0,0.0000000000075516,0.0000000000027813,0.00000000003886,0.000000000015561,,,2024-11-18
31,69,Ga,95,241,Am,0,0,0,0.0000000000013616,0.0000000000005363,,,2024-11-18
31,70,Ga,95,241,Am,0,0.000000000042393,0.000000000019896,0.00000000006128,0.000000000024077,,,2024-11-18
31,71,Ga,95,241,Am,0,0.000000001395,0.00000000065676,0.0000000021775,0.00000000085502,,,2024-11-18
31,72,Ga,95,241,Am,0,0.000000019902,0.0000000092567,0.000000034366,0.000000013325,,,2024-11-18
31,72,Ga,95,241,Am,-2,0.0000000022409,0.0000000010423,0.0000000033781,0.0000000013098,,,2024-11-18
31,73,Ga,95,241,Am,0,0.00000026461,0.00000012141,0.00000048482,0.00000018489,,,2024-11-18
31,74,Ga,95,241,Am,0,0.00000076705,0.00000034286,0.0000015226,0.00000056525,,,2024-11-18
31,74,Ga,95,241,Am,2,0.00000076705,0.00000034286,0.0000015226,0.00000056525,,,2024-11-18
31,75,Ga,95,241,Am,0,0.0000079081,0.0000030292,0.000016624,0.0000050075,,,2024-11-18
31,76,Ga,95,241,Am,0,0.00002074,0.0000071629,0.000045693,0.000011042,,,2024-11-18
31,77,Ga,95,241,Am,0,0.00004372,0.000014585,0.00010288,0.00002045,,,2024-11-18
31,78,Ga,95,241,Am,0,0.000047946,0.00001891,0.0001235,0.000033298,,,2024-11-18
31,79,Ga,95,241,Am,0,0.000043678,0.000018993,0.00012008,0.000039815,,,2024-11-18
31,80,Ga,95,241,Am,0,0.000018043,0.0000083189,0.000053154,0.000020359,,,2024-11-18
31,81,Ga,95,241,Am,0,0.0000057729,0.0000026831,0.000018421,0.0000072326,,,2024-11-18
31,82,Ga,95,241,Am,0,0.00000083542,0.00000038501,0.0000029139,0.0000011538,,,2024-11-18
31,83,Ga,95,241,Am,0,0.000000080886,0.00000002979,0.00000031073,0.00000012442,,,2024-11-18
31,84,Ga,95,241,Am,0,0.0000000034482,0.0000000013238,0.000000014609,0.0000000060558,,,2024-11-18
31,85,Ga,95,241,Am,0,0.000000000098656,0.00000000004457,0.00000000051151,0.00000000021096,,,2024-11-18
31,86,Ga,95,241,Am,0,0.0000000000011187,0.00000000000043132,0.0000000000076891,0.0000000000032103,,,2024-11-18
32,70,Ge,95,241,Am,0,0,0,0,0,,,2024-11-18
32,72,Ge,95,241,Am,0,0.000000000046072,0.000000000021518,0.000000000051401,0.00000000002,,,2024-11-18
32,73,Ge,95,241,Am,0,0.0000000011903,0.00000000055899,0.0000000014754,0.00000000057544,,,2024-11-18
32,73,Ge,95,241,Am,2,0.00000000027522,0.00000000012925,0.00000000029705,0.00000000011586,,,2024-11-18
32,74,Ge,95,241,Am,0,0.000000034778,0.000000016592,0.000000046118,0.000000018399,,,2024-11-18
32,75,Ge,95,241,Am,0,0.000000058235,0.000000027057,0.000000073581,0.00000002858,,,2024-11-18
32,75,Ge,95,241,Am,2,0.00000038095,0.00000017699,0.00000055264,0.00000021465,,,2024-11-18
32,76,Ge,95,241,Am,0,0.000004256,0.000001892,0.0000064675,0.0000024054,,,2024-11-18
32,77,Ge,95,241,Am,0,0.000017142,0.0000070977,0.000028697,0.0000099149,,,2024-11-18
32,77,Ge,95,241,Am,1,0.0000026206,0.000001085,0.0000038209,0.0000013201,,,2024-11-18
32,78,Ge,95,241,Am,0,0.000075459,0.000025938,0.00013678,0.000034631,,,2024-11-18
32,79,Ge,95,241,Am,0,0.000020406,0.0000066276,0.000034841,0.0000071905,,,2024-11-18
32,79,Ge,95,241,Am,1,0.00013348,0.000043354,0.00026168,0.000054006,,,2024-11-18
32,80,Ge,95,241,Am,0,0.00024616,0.000082894,0.00050334,0.00010369,,,2024-11-18
32,81,Ge,95,241,Am,0,0.00016576,0.000067364,0.00037201,0.00011281,,,2024-11-18
32,81,Ge,95,241,Am,1,0.000038328,0.000015576,0.000074902,0.000022713,,,2024-11-18
32,82,Ge,95,241,Am,0,0.00012924,0.000056678,0.00030661,0.00010967,,,2024-11-18
32,83,Ge,95,241,Am,0,0.000036018,0.000013084,0.000093611,0.000036765,,,2024-11-18
32,84,Ge,95,241,Am,0,0.0000072589,0.0000027821,0.000020769,0.0000085846,,,2024-11-18
32,85,Ge,95,241,Am,0,0.00000063209,0.00000028554,0.0000022156,0.00000091359,,,2024-11-18
32,86,Ge,95,241,Am,0,0.00000003525,0.000000013591,0.00000016425,0.000000068576,,,2024-11-18
32,87,Ge,95,241,Am,0,0.0000000010051,0.00000000044684,0.0000000051503,0.0000000022322,,,2024-11-18
32,88,Ge,95,241,Am,0,0.00000000001896,0.0000000000072045,0.000000000097603,0.000000000055439,,,2024-11-18
33,74,As,95,241,Am,0,0.000000000019758,0.0000000000094393,0.000000000019118,0.0000000000076349,,,2024-11-18
33,75,As,95,241,Am,0,0.00000000025194,0.00000000011815,0.00000000023554,0.000000000092192,,,2024-11-18
33,75,As,95,241,Am,4,0.00000000082426,0.00000000038654,0.00000000089197,0.00000000034913,,,2024-11-18
33,76,As,95,241,Am,0,0.000000027414,0.000000012792,0.000000030911,0.000000012029,,,2024-11-18
33,77,As,95,241,Am,0,0.0000005124,0.00000024018,0.00000063393,0.00000024999,,,2024-11-18
33,78,As,95,241,Am,0,0.0000048008,0.0000022227,0.0000066627,0.0000025683,,,2024-11-18
33,79,As,95,241,Am,0,0.000036761,0.000016213,0.000055277,0.000020302,,,2024-11-18
33,80,As,95,241,Am,0,0.000137,0.000054983,0.00022192,0.000072874,,,2024-11-18
33,81,As,95,241,Am,0,0.00041701,0.00013902,0.00072553,0.00016516,,,2024-11-18
33,82,As,95,241,Am,0,0.00015613,0.00005318,0.00026198,0.000056896,,,2024-11-18
33,82,As,95,241,Am,1,0.00047115,0.00016048,0.00091282,0.00019824,,,2024-11-18
33,83,As,95,241,Am,0,0.00070342,0.0001798,0.00143,0.00038047,,,2024-11-18
33,84,As,95,241,Am,0,0.00018959,0.000066325,0.00042047,0.00015415,,,2024-11-18
33,84,As,95,241,Am,-2,0.00018959,0.000066325,0.00042047,0.00015415,,,2024-11-18
33,85,As,95,241,Am,0,0.00014866,0.00006594,0.00040139,0.00015883,,,2024-11-18
33,86,As,95,241,Am,0,0.000024301,0.0000093354,0.000086897,0.000036035,,,2024-11-18
33,87,As,95,241,Am,0,0.0000033262,0.0000014784,0.000013079,0.0000056639,,,2024-11-18
33,88,As,95,241,Am,0,0.00000019057,0.000000072414,0.00000075395,0.00000042822,,,2024-11-18
33,89,As,95,241,Am,0,0.0000000090728,0.0000000033506,0.000000039912,0.00000001761,,,2024-11-18
33,90,As,95,241,Am,0,0.00000000020381,0.000000000074796,0.00000000086759,0.00000000038226,,,2024-11-18
33,91,As,95,241,Am,0,0.0000000000031986,0.0000000000011635,0.00000000001282,0.000000000005718,,,2024-11-18
34,74,Se,95,241,Am,0,0,0,0,0,,,2024-11-18
34,76,Se,95,241,Am,0,0.000000000012449,0.0000000000058106,0.0000000000091222,0.0000000000035505,,,2024-11-18
34,77,Se,95,241,Am,0,0.000000000084627,0.000000000039783,0.000000000060626,0.000000000023963,,,2024-11-18
34,77,Se,95,241,Am,1,0.00000000055358,0.00000000026024,0.00000000045534,0.00000000017998,,,2024-11-18
34,78,Se,95,241,Am,0,0.00000002618,0.000000012303,0.000000023975,0.0000000093744,,,2024-11-18
34,79,Se,95,241,Am,0,0.00000047054,0.00000022167,0.00000048199,0.00000019021,,,2024-11-18
34,79,Se,95,241,Am,1,0.000000071931,0.000000033887,0.000000064174,0.000000025325,,,2024-11-18
34,80,Se,95,241,Am,0,0.000008646,0.0000040254,0.0000095795,0.000003795,,,2024-11-18
34,81,Se,95,241,Am,0,0.0000087976,0.0000039419,0.0000094921,0.0000036189,,,2024-11-18
34,81,Se,95,241,Am,1,0.000057549,0.000025786,0.000071292,0.00002718,,,2024-11-18
34,82,Se,95,241,Am,0,0.00037676,0.00014836,0.00050253,0.00016705,,,2024-11-18
34,83,Se,95,241,Am,0,0.0007891,0.00015527,0.0011784,0.00031656,,,2024-11-18
34,83,Se,95,241,Am,1,0.00018246,0.000035902,0.00023725,0.000063738,,,2024-11-18
34,84,Se,95,241,Am,0,0.0019478,0.00028615,0.0030868,0.00060522,,,2024-11-18
34,85,Se,95,241,Am,0,0.0018816,0.00064208,0.0036119,0.00086552,,,2024-11-18
34,86,Se,95,241,Am,0,0.0012821,0.00039431,0.0032472,0.0010107,,,2024-11-18
34,87,Se,95,241,Am,0,0.00048388,0.00020702,0.0013363,0.00053508,,,2024-11-18
34,88,Se,95,241,Am,0,0.00012625,0.000047405,0.00034855,0.00019402,,,2024-11-18
34,89,Se,95,241,Am,0,0.000018251,0.000006731,0.000055859,0.000024587,,,2024-11-18
34,90,Se,95,241,Am,0,0.0000019168,0.00000070336,0.0000056719,0.0000024985,,,2024-11-18
34,91,Se,95,241,Am,0,0.000000091283,0.000000033203,0.00000025482,0.00000011365,,,2024-11-18
34,92,Se,95,241,Am,0,0.0000000027252,0.00000000097854,0.0000000083588,0.0000000031563,,,2024-11-18
34,93,Se,95,241,Am,0,0.000000000035627,0.000000000012951,0.00000000010329,0.000000000044238,,,2024-11-18
35,78,Br,95,241,Am,0,0.0000000000032863,0.0000000000015445,0.0000000000021875,0.00000000000085536,,,2024-11-18
35,79,Br,95,241,Am,0,0.000000000073791,0.000000000034794,0.000000000048557,0.000000000019175,,,2024-11-18
35,79,Br,95,241,Am,1,0.00000000024142,0.00000000011384,0.00000000018388,0.000000000072614,,,2024-11-18
35,80,Br,95,241,Am,0,0.0000000037183,0.0000000017459,0.0000000027384,0.0000000010924,,,2024-11-18
35,80,Br,95,241,Am,2,0.000000011221,0.0000000052686,0.0000000095416,0.0000000038061,,,2024-11-18
35,81,Br,95,241,Am,0,0.00000052691,0.00000024567,0.00000048361,0.00000019151,,,2024-11-18
35,82,Br,95,241,Am,0,0.0000057703,0.0000026525,0.0000061778,0.0000024423,,,2024-11-18
35,82,Br,95,241,Am,1,0.0000024636,0.0000011324,0.0000022664,0.000000896,,,2024-11-18
35,83,Br,95,241,Am,0,0.000087763,0.000031285,0.00010058,0.000039513,,,2024-11-18
35,84,Br,95,241,Am,0,0.00021269,0.00007382,0.00027028,0.00010448,,,2024-11-18
35,84,Br,95,241,Am,1,0.00021269,0.00007382,0.00027028,0.00010448,,,2024-11-18
35,85,Br,95,241,Am,0,0.0015126,0.00055618,0.0023408,0.00073424,,,2024-11-18
35,86,Br,95,241,Am,0,0.0023776,0.00053168,0.0048319,0.0012056,,,2024-11-18
35,87,Br,95,241,Am,0,0.0034507,0.001099,0.0076711,0.0016872,,,2024-11-18
35,88,Br,95,241,Am,0,0.0022791,0.00067673,0.0050993,0.0021717,,,2024-11-18
35,89,Br,95,241,Am,0,0.0014444,0.00047886,0.0035282,0.0013545,,,2024-11-18
35,90,Br,95,241,Am,0,0.00041343,0.00014815,0.00096521,0.00041229,,,2024-11-18
35,91,Br,95,241,Am,0,0.000090548,0.000032789,0.00019881,0.000088162,,,2024-11-18
35,92,Br,95,241,Am,0,0.0000082202,0.0000029505,0.000019871,0.0000074987,,,2024-11-18
35,93,Br,95,241,Am,0,0.00000053925,0.00000019602,0.0000012375,0.00000052999,,,2024-11-18
35,94,Br,95,241,Am,0,0.000000021291,0.0000000081361,0.000000042818,0.000000018703,,,2024-11-18
35,95,Br,95,241,Am,0,0.0000000004514,0.00000000016337,0.0000000010878,0.00000000046839,,,2024-11-18
35,96,Br,95,241,Am,0,0.0000000000060278,0.0000000000024457,0.000000000014079,0.0000000000060164,,,2024-11-18
36,80,Kr,95,241,Am,0,0.0000000000017076,0.00000000000080182,0,0,,,2024-11-18
36,81,Kr,95,241,Am,0,0.00000000016025,0.000000000074737,0.000000000098884,0.000000000039167,,,2024-11-18
36,81,Kr,95,241,Am,2,0.000000000024498,0.000000000011425,0.000000000013166,0.0000000000052149,,,2024-11-18
36,82,Kr,95,241,Am,0,0.000000013829,0.0000000063754,0.0000000094817,0.0000000037576,,,2024-11-18
36,83,Kr,95,241,Am,0,0.00000035076,0.00000012916,0.0000002794,0.00000011188,,,2024-11-18
36,83,Kr,95,241,Am,2,0.000000081103,0.000000029866,0.000000056257,0.000000022525,,,2024-11-18
36,84,Kr,95,241,Am,0,0.0000093737,0.0000035917,0.0000082234,0.0000034056,,,2024-11-18
36,85,Kr,95,241,Am,0,0.00007227,0.000032345,0.00008105,0.000033162,,,2024-11-18
36,85,Kr,95,241,Am,1,0.00001671,0.0000074789,0.000016319,0.000006677,,,2024-11-18
36,86,Kr,95,241,Am,0,0.00055363,0.00019697,0.00081158,0.00032209,,,2024-11-18
36,87,Kr,95,241,Am,0,0.001875,0.00072032,0.0030092,0.0011142,,,2024-11-18
36,88,Kr,95,241,Am,0,0.0044829,0.00084911,0.0070499,0.0026762,,,2024-11-18
36,89,Kr,95,241,Am,0,0.0068332,0.00097054,0.011752,0.0026102,,,2024-11-18
36,90,Kr,95,241,Am,0,0.0076133,0.0014446,0.012182,0.0029459,,,2024-11-18
36,91,Kr,95,241,Am,0,0.0043335,0.0012682,0.0064984,0.0023527,,,2024-11-18
36,92,Kr,95,241,Am,0,0.0017425,0.00058143,0.0029578,0.001028,,,2024-11-18
36,93,Kr,95,241,Am,0,0.0003362,0.00012076,0.00054984,0.00023288,,,2024-11-18
36,94,Kr,95,241,Am,0,0.000060398,0.000023051,0.000086602,0.00003776,,,2024-11-18
36,95,Kr,95,241,Am,0,0.0000038033,0.0000013763,0.0000065399,0.0000028155,,,2024-11-18
36,96,Kr,95,241,Am,0,0.00000023555,0.000000095573,0.00000039243,0.0000001677,,,2024-11-18
36,97,Kr,95,241,Am,0,0.000000005646,0.0000000020583,0.000000011727,0.0000000046073,,,2024-11-18
36,98,Kr,95,241,Am,0,0.00000000010649,0.000000000052484,0.00000000025338,0.00000000010211,,,2024-11-18
36,99,Kr,95,241,Am,0,0.0000000000012947,0.0000000000004543,0.0000000000028335,0.0000000000010239,,,2024-11-18
37,83,Rb,95,241,Am,0,0.000000000022965,0.0000000000084581,0.00000000001199,0.000000000004801,,,2024-11-18
37,83,Rb,95,241,Am,2,0.00000000005544,0.000000000020419,0.000000000033546,0.000000000013433,,,2024-11-18
37,84,Rb,95,241,Am,0,0.000000001841,0.00000000070681,0.0000000011019,0.00000000045676,,,2024-11-18
37,84,Rb,95,241,Am,2,0.0000000033116,0.0000000012714,0.0000000023118,0.00000000095824,,,2024-11-18
37,85,Rb,95,241,Am,0,0.00000023149,0.00000010458,0.00000019377,0.000000079917,,,2024-11-18
37,86,Rb,95,241,Am,0,0.0000014778,0.0000005695,0.0000015244,0.00000063624,,,2024-11-18
