z_daughter,a_daughter,element_daughter,z_parent,a_parent,element_parent,daughter_level_idx,independent_thermal_fy,unc_it,independent_fast_fy,unc_if,independent_14mev_fy,unc_i14,independent_spontaneous_fy,unc_isf,Extraction_date
29,81,Cu,98,252,Cf,0,,,,,,,9.14781e-11,5.8546e-11,2026-02-19
29,82,Cu,98,252,Cf,0,,,,,,,5.63986e-12,3.60951e-12,2026-02-19
29,83,Cu,98,252,Cf,0,,,,,,,3.85434e-13,2.46678e-13,2026-02-19
30,66,Zn,98,252,Cf,0,,,,,,,0,0,2026-02-19
30,67,Zn,98,252,Cf,0,,,,,,,1.78996e-14,1.14557e-14,2026-02-19
30,68,Zn,98,252,Cf,0,,,,,,,6.54984e-13,4.1919e-13,2026-02-19
30,69,Zn,98,252,Cf,0,,,,,,,2.98993e-12,1.91355e-12,2026-02-19
30,69,Zn,98,252,Cf,1,,,,,,,1.27997e-11,8.1918e-12,2026-02-19
30,70,Zn,98,252,Cf,0,,,,,,,2.56994e-10,1.64476e-10,2026-02-19
30,71,Zn,98,252,Cf,0,,,,,,,5.54986e-10,3.55191e-10,2026-02-19
30,71,Zn,98,252,Cf,1,,,,,,,2.36994e-09,1.51676e-09,2026-02-19
30,72,Zn,98,252,Cf,0,,,,,,,2.21994e-08,1.42076e-08,2026-02-19
30,73,Zn,98,252,Cf,0,,,,,,,1.10997e-07,7.10382e-08,2026-02-19
30,74,Zn,98,252,Cf,0,,,,,,,3.8199e-07,2.44474e-07,2026-02-19
30,75,Zn,98,252,Cf,0,,,,,,,9.37977e-07,6.00305e-07,2026-02-19
30,76,Zn,98,252,Cf,0,,,,,,,1.63996e-06,1.04957e-06,2026-02-19
30,77,Zn,98,252,Cf,0,,,,,,,1.92995e-06,1.23517e-06,2026-02-19
30,78,Zn,98,252,Cf,0,,,,,,,2.71993e-06,1.74076e-06,2026-02-19
30,79,Zn,98,252,Cf,0,,,,,,,1.35997e-06,8.70378e-07,2026-02-19
30,80,Zn,98,252,Cf,0,,,,,,,3.75991e-07,2.40634e-07,2026-02-19
30,81,Zn,98,252,Cf,0,,,,,,,9.75976e-08,6.24624e-08,2026-02-19
30,82,Zn,98,252,Cf,0,,,,,,,1.69996e-08,1.08797e-08,2026-02-19
30,83,Zn,98,252,Cf,0,,,,,,,2.67955e-09,1.71491e-09,2026-02-19
30,84,Zn,98,252,Cf,0,,,,,,,1.27997e-10,8.1918e-11,2026-02-19
30,85,Zn,98,252,Cf,0,,,,,,,6.12252e-12,3.91841e-12,2026-02-19
30,86,Zn,98,252,Cf,0,,,,,,,1.04997e-13,6.71983e-14,2026-02-19
31,66,Ga,98,252,Cf,0,,,,,,,0,0,2026-02-19
31,67,Ga,98,252,Cf,0,,,,,,,0,0,2026-02-19
31,68,Ga,98,252,Cf,0,,,,,,,0,0,2026-02-19
31,69,Ga,98,252,Cf,0,,,,,,,1.70996e-14,1.09437e-14,2026-02-19
31,70,Ga,98,252,Cf,0,,,,,,,7.76981e-13,4.97268e-13,2026-02-19
31,71,Ga,98,252,Cf,0,,,,,,,2.34994e-11,1.50396e-11,2026-02-19
31,72,Ga,98,252,Cf,0,,,,,,,2.36994e-10,1.51676e-10,2026-02-19
31,72,Ga,98,252,Cf,1,,,,,,,2.36994e-10,1.51676e-10,2026-02-19
31,73,Ga,98,252,Cf,0,,,,,,,5.99985e-09,3.8399e-09,2026-02-19
31,74,Ga,98,252,Cf,0,,,,,,,2.52494e-08,1.61596e-08,2026-02-19
31,74,Ga,98,252,Cf,1,,,,,,,2.52494e-08,1.61596e-08,2026-02-19
31,75,Ga,98,252,Cf,0,,,,,,,3.00992e-07,1.92635e-07,2026-02-19
31,76,Ga,98,252,Cf,0,,,,,,,1.21997e-06,7.80781e-07,2026-02-19
31,77,Ga,98,252,Cf,0,,,,,,,3.41991e-06,2.18875e-06,2026-02-19
31,78,Ga,98,252,Cf,0,,,,,,,1.13297e-05,7.25102e-06,2026-02-19
31,79,Ga,98,252,Cf,0,,,,,,,1.36597e-05,8.74218e-06,2026-02-19
31,80,Ga,98,252,Cf,0,,,,,,,9.62976e-06,6.16305e-06,2026-02-19
31,81,Ga,98,252,Cf,0,,,,,,,6.40984e-06,4.1023e-06,2026-02-19
31,82,Ga,98,252,Cf,0,,,,,,,3.00992e-06,1.92635e-06,2026-02-19
31,83,Ga,98,252,Cf,0,,,,,,,1.34997e-06,8.63978e-07,2026-02-19
31,84,Ga,98,252,Cf,0,,,,,,,1.84995e-07,1.18397e-07,2026-02-19
31,85,Ga,98,252,Cf,0,,,,,,,2.84932e-08,1.82356e-08,2026-02-19
31,86,Ga,98,252,Cf,0,,,,,,,1.32997e-09,8.51179e-10,2026-02-19
31,87,Ga,98,252,Cf,0,,,,,,,2.90514e-11,1.85929e-11,2026-02-19
31,88,Ga,98,252,Cf,0,,,,,,,1.94225e-12,1.24304e-12,2026-02-19
32,66,Ge,98,252,Cf,0,,,,,,,0,0,2026-02-19
32,67,Ge,98,252,Cf,0,,,,,,,0,0,2026-02-19
32,68,Ge,98,252,Cf,0,,,,,,,0,0,2026-02-19
32,69,Ge,98,252,Cf,0,,,,,,,0,0,2026-02-19
32,70,Ge,98,252,Cf,0,,,,,,,0,0,2026-02-19
32,71,Ge,98,252,Cf,0,,,,,,,0,0,2026-02-19
32,71,Ge,98,252,Cf,1,,,,,,,0,0,2026-02-19
32,72,Ge,98,252,Cf,0,,,,,,,9.58976e-13,6.13745e-13,2026-02-19
32,73,Ge,98,252,Cf,0,,,,,,,2.64993e-11,1.69596e-11,2026-02-19
32,73,Ge,98,252,Cf,1,,,,,,,6.20984e-12,3.9743e-12,2026-02-19
32,74,Ge,98,252,Cf,0,,,,,,,7.23982e-10,4.63348e-10,2026-02-19
32,75,Ge,98,252,Cf,0,,,,,,,1.47996e-09,9.47176e-10,2026-02-19
32,75,Ge,98,252,Cf,1,,,,,,,9.89975e-09,6.33584e-09,2026-02-19
32,76,Ge,98,252,Cf,0,,,,,,,1.14997e-07,7.35982e-08,2026-02-19
32,77,Ge,98,252,Cf,0,,,,,,,6.93983e-07,4.44149e-07,2026-02-19
32,77,Ge,98,252,Cf,1,,,,,,,1.03997e-07,6.65583e-08,2026-02-19
32,78,Ge,98,252,Cf,0,,,,,,,6.20984e-06,3.9743e-06,2026-02-19
32,79,Ge,98,252,Cf,0,,,,,,,8.67478e-06,5.55186e-06,2026-02-19
32,79,Ge,98,252,Cf,1,,,,,,,8.67478e-06,5.55186e-06,2026-02-19
32,80,Ge,98,252,Cf,0,,,,,,,2.90993e-05,1.86235e-05,2026-02-19
32,81,Ge,98,252,Cf,0,,,,,,,4.59689e-05,2.94201e-05,2026-02-19
32,82,Ge,98,252,Cf,0,,,,,,,5.39287e-05,3.45143e-05,2026-02-19
32,83,Ge,98,252,Cf,0,,,,,,,6.39284e-05,4.09142e-05,2026-02-19
32,84,Ge,98,252,Cf,0,,,,,,,2.39794e-05,1.53468e-05,2026-02-19
32,85,Ge,98,252,Cf,0,,,,,,,1.06497e-05,6.81583e-06,2026-02-19
32,86,Ge,98,252,Cf,0,,,,,,,1.41996e-06,9.08777e-07,2026-02-19
32,87,Ge,98,252,Cf,0,,,,,,,2.01966e-07,1.29258e-07,2026-02-19
32,88,Ge,98,252,Cf,0,,,,,,,1.58977e-08,1.01745e-08,2026-02-19
32,89,Ge,98,252,Cf,0,,,,,,,2.34159e-10,1.49862e-10,2026-02-19
32,90,Ge,98,252,Cf,0,,,,,,,1.81813e-11,1.1636e-11,2026-02-19
32,91,Ge,98,252,Cf,0,,,,,,,2.55589e-12,1.63577e-12,2026-02-19
33,69,As,98,252,Cf,0,,,,,,,0,0,2026-02-19
33,71,As,98,252,Cf,0,,,,,,,0,0,2026-02-19
33,72,As,98,252,Cf,0,,,,,,,0,0,2026-02-19
33,73,As,98,252,Cf,0,,,,,,,1.04997e-14,6.71983e-15,2026-02-19
33,74,As,98,252,Cf,0,,,,,,,1.90995e-13,1.22237e-13,2026-02-19
33,74,As,98,252,Cf,1,,,,,,,4.45989e-13,2.85433e-13,2026-02-19
33,75,As,98,252,Cf,0,,,,,,,2.78993e-11,1.78556e-11,2026-02-19
33,76,As,98,252,Cf,0,,,,,,,7.55981e-10,4.83828e-10,2026-02-19
33,77,As,98,252,Cf,0,,,,,,,1.39997e-08,8.95978e-09,2026-02-19
33,78,As,98,252,Cf,0,,,,,,,2.76993e-07,1.77276e-07,2026-02-19
33,79,As,98,252,Cf,0,,,,,,,1.89995e-06,1.21597e-06,2026-02-19
33,80,As,98,252,Cf,0,,,,,,,7.79981e-06,4.99188e-06,2026-02-19
33,81,As,98,252,Cf,0,,,,,,,2.87693e-05,1.84123e-05,2026-02-19
33,82,As,98,252,Cf,0,,,,,,,3.9969e-05,2.55802e-05,2026-02-19
33,82,As,98,252,Cf,1,,,,,,,3.9969e-05,2.55802e-05,2026-02-19
33,83,As,98,252,Cf,0,,,,,,,0.000232014,0.000148489,2026-02-19
33,84,As,98,252,Cf,0,,,,,,,0.000109482,7.00687e-05,2026-02-19
33,84,As,98,252,Cf,1,,,,,,,0.000109482,7.00687e-05,2026-02-19
33,85,As,98,252,Cf,0,,,,,,,0.000259524,0.000166095,2026-02-19
33,86,As,98,252,Cf,0,,,,,,,9.34977e-05,5.98385e-05,2026-02-19
33,87,As,98,252,Cf,0,,,,,,,3.77891e-05,2.4185e-05,2026-02-19
33,88,As,98,252,Cf,0,,,,,,,8.63978e-06,5.52946e-06,2026-02-19
33,89,As,98,252,Cf,0,,,,,,,1.08974e-06,6.97433e-07,2026-02-19
33,90,As,98,252,Cf,0,,,,,,,7.1865e-08,4.59936e-08,2026-02-19
33,91,As,98,252,Cf,0,,,,,,,1.18947e-08,7.6126e-09,2026-02-19
33,92,As,98,252,Cf,0,,,,,,,7.43917e-11,4.76107e-11,2026-02-19
33,93,As,98,252,Cf,0,,,,,,,1.10659e-11,7.08215e-12,2026-02-19
34,72,Se,98,252,Cf,0,,,,,,,0,0,2026-02-19
34,73,Se,98,252,Cf,0,,,,,,,0,0,2026-02-19
34,73,Se,98,252,Cf,1,,,,,,,0,0,2026-02-19
34,74,Se,98,252,Cf,0,,,,,,,0,0,2026-02-19
34,75,Se,98,252,Cf,0,,,,,,,0,0,2026-02-19
34,76,Se,98,252,Cf,0,,,,,,,4.41989e-13,2.82873e-13,2026-02-19
34,77,Se,98,252,Cf,0,,,,,,,2.97993e-12,1.90715e-12,2026-02-19
34,77,Se,98,252,Cf,1,,,,,,,1.99995e-11,1.27997e-11,2026-02-19
34,78,Se,98,252,Cf,0,,,,,,,1.19997e-09,7.67981e-10,2026-02-19
34,79,Se,98,252,Cf,0,,,,,,,1.93995e-08,1.24157e-08,2026-02-19
34,79,Se,98,252,Cf,1,,,,,,,2.89993e-09,1.85595e-09,2026-02-19
34,80,Se,98,252,Cf,0,,,,,,,2.41994e-07,1.54876e-07,2026-02-19
34,81,Se,98,252,Cf,0,,,,,,,2.91993e-07,1.86875e-07,2026-02-19
34,81,Se,98,252,Cf,1,,,,,,,1.94995e-06,1.24797e-06,2026-02-19
34,82,Se,98,252,Cf,0,,,,,,,1.55096e-05,9.92615e-06,2026-02-19
34,83,Se,98,252,Cf,0,,,,,,,9.01178e-05,5.76754e-05,2026-02-19
34,83,Se,98,252,Cf,1,,,,,,,2.11395e-05,1.35293e-05,2026-02-19
34,84,Se,98,252,Cf,0,,,,,,,0.000254744,0.000163036,2026-02-19
34,85,Se,98,252,Cf,0,,,,,,,0.000375001,0.00024,2026-02-19
34,85,Se,98,252,Cf,1,,,,,,,0.000375001,0.00024,2026-02-19
34,86,Se,98,252,Cf,0,,,,,,,0.000670193,0.000428924,2026-02-19
34,87,Se,98,252,Cf,0,,,,,,,0.000710712,0.000454856,2026-02-19
34,88,Se,98,252,Cf,0,,,,,,,0.000442059,0.000282918,2026-02-19
34,89,Se,98,252,Cf,0,,,,,,,0.000153156,9.802e-05,2026-02-19
34,90,Se,98,252,Cf,0,,,,,,,4.14571e-05,2.65325e-05,2026-02-19
34,91,Se,98,252,Cf,0,,,,,,,5.82796e-06,3.72989e-06,2026-02-19
34,92,Se,98,252,Cf,0,,,,,,,6.0891e-07,3.89703e-07,2026-02-19
34,93,Se,98,252,Cf,0,,,,,,,7.69301e-08,4.92352e-08,2026-02-19
34,94,Se,98,252,Cf,0,,,,,,,2.34994e-09,1.50396e-09,2026-02-19
34,95,Se,98,252,Cf,0,,,,,,,4.81505e-11,3.08164e-11,2026-02-19
34,96,Se,98,252,Cf,0,,,,,,,1.54996e-12,9.91975e-13,2026-02-19
35,75,Br,98,252,Cf,0,,,,,,,0,0,2026-02-19
35,77,Br,98,252,Cf,0,,,,,,,0,0,2026-02-19
35,77,Br,98,252,Cf,1,,,,,,,0,0,2026-02-19
35,78,Br,98,252,Cf,0,,,,,,,3.08992e-13,1.97755e-13,2026-02-19
35,79,Br,98,252,Cf,0,,,,,,,3.65991e-12,2.34234e-12,2026-02-19
35,79,Br,98,252,Cf,1,,,,,,,1.21997e-11,7.80781e-12,2026-02-19
35,80,Br,98,252,Cf,0,,,,,,,1.20997e-10,7.74381e-11,2026-02-19
35,80,Br,98,252,Cf,1,,,,,,,3.61991e-10,2.31674e-10,2026-02-19
35,81,Br,98,252,Cf,0,,,,,,,1.19997e-08,7.67981e-09,2026-02-19
35,82,Br,98,252,Cf,0,,,,,,,1.55996e-07,9.98375e-08,2026-02-19
35,82,Br,98,252,Cf,1,,,,,,,6.67983e-08,4.27509e-08,2026-02-19
35,83,Br,98,252,Cf,0,,,,,,,4.28989e-06,2.74553e-06,2026-02-19
35,84,Br,98,252,Cf,0,,,,,,,9.16977e-06,5.86865e-06,2026-02-19
35,84,Br,98,252,Cf,1,,,,,,,1.62996e-05,1.04317e-05,2026-02-19
35,85,Br,98,252,Cf,0,,,,,,,0.000192215,0.000123018,2026-02-19
35,86,Br,98,252,Cf,0,,,,,,,0.000209715,0.000134217,2026-02-19
35,86,Br,98,252,Cf,1,,,,,,,0.000209715,0.000134217,2026-02-19
35,87,Br,98,252,Cf,0,,,,,,,0.00109962,0.000703758,2026-02-19
35,88,Br,98,252,Cf,0,,,,,,,0.00168945,0.00108125,2026-02-19
35,89,Br,98,252,Cf,0,,,,,,,0.0014998,0.000959874,2026-02-19
35,90,Br,98,252,Cf,0,,,,,,,0.00108863,0.000696725,2026-02-19
35,91,Br,98,252,Cf,0,,,,,,,0.00041351,0.000264646,2026-02-19
35,92,Br,98,252,Cf,0,,,,,,,0.000119797,7.66701e-05,2026-02-19
35,93,Br,98,252,Cf,0,,,,,,,2.52324e-05,1.61488e-05,2026-02-19
35,94,Br,98,252,Cf,0,,,,,,,3.57991e-06,2.29114e-06,2026-02-19
35,95,Br,98,252,Cf,0,,,,,,,2.24085e-07,1.43414e-07,2026-02-19
35,96,Br,98,252,Cf,0,,,,,,,1.90995e-08,1.22237e-08,2026-02-19
35,97,Br,98,252,Cf,0,,,,,,,2.86199e-10,1.83168e-10,2026-02-19
35,98,Br,98,252,Cf,0,,,,,,,2.10105e-11,1.34467e-11,2026-02-19
35,99,Br,98,252,Cf,0,,,,,,,1.49164e-11,9.54651e-12,2026-02-19
36,77,Kr,98,252,Cf,0,,,,,,,0,0,2026-02-19
36,78,Kr,98,252,Cf,0,,,,,,,0,0,2026-02-19
36,79,Kr,98,252,Cf,0,,,,,,,0,0,2026-02-19
36,79,Kr,98,252,Cf,1,,,,,,,0,0,2026-02-19
36,80,Kr,98,252,Cf,0,,,,,,,8.22979e-14,5.26707e-14,2026-02-19
36,81,Kr,98,252,Cf,0,,,,,,,4.90988e-12,3.14232e-12,2026-02-19
36,81,Kr,98,252,Cf,1,,,,,,,7.33982e-13,4.69748e-13,2026-02-19
36,82,Kr,98,252,Cf,0,,,,,,,2.95993e-10,1.89435e-10,2026-02-19
36,83,Kr,98,252,Cf,0,,,,,,,1.27997e-08,8.1918e-09,2026-02-19
36,83,Kr,98,252,Cf,1,,,,,,,3.00992e-09,1.92635e-09,2026-02-19
36,84,Kr,98,252,Cf,0,,,,,,,2.69993e-07,1.72796e-07,2026-02-19
36,85,Kr,98,252,Cf,0,,,,,,,4.59989e-06,2.94393e-06,2026-02-19
36,85,Kr,98,252,Cf,1,,,,,,,1.07997e-06,6.91183e-07,2026-02-19
36,86,Kr,98,252,Cf,0,,,,,,,3.27092e-05,2.09339e-05,2026-02-19
36,87,Kr,98,252,Cf,0,,,,,,,0.000223754,0.000143203,2026-02-19
36,88,Kr,98,252,Cf,0,,,,,,,0.000880558,0.000563557,2026-02-19
36,89,Kr,98,252,Cf,0,,,,,,,0.00173696,0.00111165,2026-02-19
36,90,Kr,98,252,Cf,0,,,,,,,0.00334597,0.00214142,2026-02-19
36,91,Kr,98,252,Cf,0,,,,,,,0.00316098,0.00202303,2026-02-19
36,92,Kr,98,252,Cf,0,,,,,,,0.00236152,0.00151137,2026-02-19
36,93,Kr,98,252,Cf,0,,,,,,,0.00129524,0.000828952,2026-02-19
36,94,Kr,98,252,Cf,0,,,,,,,0.000488608,0.000312709,2026-02-19
36,95,Kr,98,252,Cf,0,,,,,,,0.000109793,7.02676e-05,2026-02-19
36,96,Kr,98,252,Cf,0,,,,,,,1.98495e-05,1.27037e-05,2026-02-19
36,97,Kr,98,252,Cf,0,,,,,,,1.98966e-06,1.27339e-06,2026-02-19
36,98,Kr,98,252,Cf,0,,,,,,,1.71975e-07,1.10064e-07,2026-02-19
36,99,Kr,98,252,Cf,0,,,,,,,1.03699e-07,6.63675e-08,2026-02-19
36,100,Kr,98,252,Cf,0,,,,,,,2.68993e-10,1.72156e-10,2026-02-19
36,101,Kr,98,252,Cf,0,,,,,,,2.47843e-11,1.58619e-11,2026-02-19
37,79,Rb,98,252,Cf,0,,,,,,,0,0,2026-02-19
37,81,Rb,98,252,Cf,0,,,,,,,0,0,2026-02-19
37,83,Rb,98,252,Cf,0,,,,,,,3.48991e-12,2.23354e-12,2026-02-19
37,84,Rb,98,252,Cf,0,,,,,,,1.72996e-10,1.10717e-10,2026-02-19
37,85,Rb,98,252,Cf,0,,,,,,,1.06997e-08,6.84783e-09,2026-02-19
37,86,Rb,98,252,Cf,0,,,,,,,2.74993e-08,1.75996e-08,2026-02-19
37,86,Rb,98,252,Cf,1,,,,,,,2.74993e-08,1.75996e-08,2026-02-19
37,87,Rb,98,252,Cf,0,,,,,,,3.37992e-06,2.16315e-06,2026-02-19
37,88,Rb,98,252,Cf,0,,,,,,,3.66191e-05,2.34362e-05,2026-02-19
37,89,Rb,98,252,Cf,0,,,,,,,0.000200015,0.00012801,2026-02-19
37,90,Rb,98,252,Cf,0,,,,,,,0.000175386,0.000112247,2026-02-19
37,90,Rb,98,252,Cf,1,,,,,,,0.000747711,0.000478535,2026-02-19
37,91,Rb,98,252,Cf,0,,,,,,,0.00223558,0.00143077,2026-02-19
37,92,Rb,98,252,Cf,0,,,,,,,0.00346502,0.00221762,2026-02-19
37,93,Rb,98,252,Cf,0,,,,,,,0.00502508,0.00321605,2026-02-19
37,94,Rb,98,252,Cf,0,,,,,,,0.00453786,0.00290423,2026-02-19
37,95,Rb,98,252,Cf,0,,,,,,,0.00268138,0.00171609,2026-02-19
37,96,Rb,98,252,Cf,0,,,,,,,0.00127128,0.000813618,2026-02-19
37,97,Rb,98,252,Cf,0,,,,,,,0.000343891,0.000220091,2026-02-19
37,98,Rb,98,252,Cf,0,,,,,,,8.2038e-05,5.25043e-05,2026-02-19
37,99,Rb,98,252,Cf,0,,,,,,,3.40125e-05,2.1768e-05,2026-02-19
37,100,Rb,98,252,Cf,0,,,,,,,1.04997e-06,6.71983e-07,2026-02-19
37,101,Rb,98,252,Cf,0,,,,,,,1.15342e-07,7.38188e-08,2026-02-19
37,102,Rb,98,252,Cf,0,,,,,,,5.83895e-10,3.73693e-10,2026-02-19
37,103,Rb,98,252,Cf,0,,,,,,,7.76315e-11,4.96842e-11,2026-02-19
38,83,Sr,98,252,Cf,0,,,,,,,0,0,2026-02-19
38,84,Sr,98,252,Cf,0,,,,,,,0,0,2026-02-19
38,85,Sr,98,252,Cf,0,,,,,,,8.69978e-13,5.56786e-13,2026-02-19
38,85,Sr,98,252,Cf,1,,,,,,,8.69978e-13,5.56786e-13,2026-02-19
38,86,Sr,98,252,Cf,0,,,,,,,8.23979e-11,5.27347e-11,2026-02-19
38,87,Sr,98,252,Cf,0,,,,,,,3.8299e-09,2.45114e-09,2026-02-19
38,87,Sr,98,252,Cf,1,,,,,,,8.98978e-10,5.75346e-10,2026-02-19
38,88,Sr,98,252,Cf,0,,,,,,,1.49996e-07,9.59976e-08,2026-02-19
38,89,Sr,98,252,Cf,0,,,,,,,2.28994e-06,1.46556e-06,2026-02-19
