z_daughter,a_daughter,element_daughter,z_parent,a_parent,element_parent,daughter_level_idx,independent_thermal_fy,unc_it,independent_fast_fy,unc_if,independent_14mev_fy,unc_i14,independent_spontaneous_fy,unc_isf,Extraction_date
27,66,Co,96,248,Cm,0,,,,,,,2.42e-06,1.5488e-06,2026-02-19
27,67,Co,96,248,Cm,0,,,,,,,3.34e-06,2.1376e-06,2026-02-19
27,68,Co,96,248,Cm,0,,,,,,,3.74e-06,2.3936e-06,2026-02-19
27,69,Co,96,248,Cm,0,,,,,,,2.72e-06,1.7408e-06,2026-02-19
27,70,Co,96,248,Cm,0,,,,,,,1.57e-06,1.0048e-06,2026-02-19
27,71,Co,96,248,Cm,0,,,,,,,5.85e-07,3.744e-07,2026-02-19
27,72,Co,96,248,Cm,0,,,,,,,1.43e-07,9.152e-08,2026-02-19
27,73,Co,96,248,Cm,0,,,,,,,2.28e-08,1.4592e-08,2026-02-19
27,74,Co,96,248,Cm,0,,,,,,,2.46e-09,1.5744e-09,2026-02-19
27,75,Co,96,248,Cm,0,,,,,,,1.55985e-10,9.98305e-11,2026-02-19
27,76,Co,96,248,Cm,0,,,,,,,5.99e-12,3.8336e-12,2026-02-19
27,77,Co,96,248,Cm,0,,,,,,,1.40391e-13,8.98499e-14,2026-02-19
27,78,Co,96,248,Cm,0,,,,,,,7.07644e-15,4.52892e-15,2026-02-19
28,66,Ni,96,248,Cm,0,,,,,,,3.58e-07,2.2912e-07,2026-02-19
28,67,Ni,96,248,Cm,0,,,,,,,1.21e-06,7.744e-07,2026-02-19
28,68,Ni,96,248,Cm,0,,,,,,,3.29e-06,2.1056e-06,2026-02-19
28,69,Ni,96,248,Cm,0,,,,,,,5.84e-06,3.7376e-06,2026-02-19
28,70,Ni,96,248,Cm,0,,,,,,,8.14e-06,5.2096e-06,2026-02-19
28,71,Ni,96,248,Cm,0,,,,,,,7.77e-06,4.9728e-06,2026-02-19
28,72,Ni,96,248,Cm,0,,,,,,,5.06e-06,3.2384e-06,2026-02-19
28,73,Ni,96,248,Cm,0,,,,,,,2.28e-06,1.4592e-06,2026-02-19
28,74,Ni,96,248,Cm,0,,,,,,,7.16e-07,4.5824e-07,2026-02-19
28,75,Ni,96,248,Cm,0,,,,,,,1.39e-07,8.896e-08,2026-02-19
28,76,Ni,96,248,Cm,0,,,,,,,1.67e-08,1.0688e-08,2026-02-19
28,77,Ni,96,248,Cm,0,,,,,,,1.47986e-09,9.4711e-10,2026-02-19
28,78,Ni,96,248,Cm,0,,,,,,,7.45929e-11,4.77395e-11,2026-02-19
28,79,Ni,96,248,Cm,0,,,,,,,1.06241e-12,6.79946e-13,2026-02-19
28,80,Ni,96,248,Cm,0,,,,,,,4.2e-14,2.688e-14,2026-02-19
28,82,Ni,96,248,Cm,0,,,,,,,0,0,2026-02-19
29,66,Cu,96,248,Cm,0,,,,,,,4.02e-09,2.5728e-09,2026-02-19
29,67,Cu,96,248,Cm,0,,,,,,,3.63e-08,2.3232e-08,2026-02-19
29,68,Cu,96,248,Cm,0,,,,,,,7.87e-08,5.0368e-08,2026-02-19
29,68,Cu,96,248,Cm,1,,,,,,,1.84e-07,1.1776e-07,2026-02-19
29,69,Cu,96,248,Cm,0,,,,,,,1.19e-06,7.616e-07,2026-02-19
29,70,Cu,96,248,Cm,0,,,,,,,1e-06,6.4e-07,2026-02-19
29,70,Cu,96,248,Cm,1,,,,,,,3e-06,1.92e-06,2026-02-19
29,71,Cu,96,248,Cm,0,,,,,,,9.28e-06,5.9392e-06,2026-02-19
29,72,Cu,96,248,Cm,0,,,,,,,1.476e-05,9.4464e-06,2026-02-19
29,73,Cu,96,248,Cm,0,,,,,,,1.71e-05,1.0944e-05,2026-02-19
29,74,Cu,96,248,Cm,0,,,,,,,1.429e-05,9.1456e-06,2026-02-19
29,75,Cu,96,248,Cm,0,,,,,,,7.92e-06,5.0688e-06,2026-02-19
29,76,Cu,96,248,Cm,0,,,,,,,2.81e-06,1.7984e-06,2026-02-19
29,77,Cu,96,248,Cm,0,,,,,,,7.33e-07,4.6912e-07,2026-02-19
29,78,Cu,96,248,Cm,0,,,,,,,1.14e-07,7.296e-08,2026-02-19
29,79,Cu,96,248,Cm,0,,,,,,,1.11989e-08,7.16732e-09,2026-02-19
29,80,Cu,96,248,Cm,0,,,,,,,6.6e-10,4.224e-10,2026-02-19
29,81,Cu,96,248,Cm,0,,,,,,,2.75e-11,1.76e-11,2026-02-19
29,82,Cu,96,248,Cm,0,,,,,,,6.74e-13,4.3136e-13,2026-02-19
29,83,Cu,96,248,Cm,0,,,,,,,2.06791e-14,1.32347e-14,2026-02-19
30,66,Zn,96,248,Cm,0,,,,,,,2.79e-12,1.7856e-12,2026-02-19
30,67,Zn,96,248,Cm,0,,,,,,,7.17e-11,4.5888e-11,2026-02-19
30,68,Zn,96,248,Cm,0,,,,,,,1.49e-09,9.536e-10,2026-02-19
30,69,Zn,96,248,Cm,0,,,,,,,3.59e-09,2.2976e-09,2026-02-19
30,69,Zn,96,248,Cm,1,,,,,,,1.53e-08,9.792e-09,2026-02-19
30,70,Zn,96,248,Cm,0,,,,,,,1.68e-07,1.0752e-07,2026-02-19
30,71,Zn,96,248,Cm,0,,,,,,,1.94e-07,1.2416e-07,2026-02-19
30,71,Zn,96,248,Cm,1,,,,,,,8.29e-07,5.3056e-07,2026-02-19
30,72,Zn,96,248,Cm,0,,,,,,,4.1e-06,2.624e-06,2026-02-19
30,73,Zn,96,248,Cm,0,,,,,,,1.194e-05,7.6416e-06,2026-02-19
30,74,Zn,96,248,Cm,0,,,,,,,2.481e-05,1.58784e-05,2026-02-19
30,75,Zn,96,248,Cm,0,,,,,,,3.554e-05,2.27456e-05,2026-02-19
30,76,Zn,96,248,Cm,0,,,,,,,3.371e-05,2.15744e-05,2026-02-19
30,77,Zn,96,248,Cm,0,,,,,,,2.394e-05,1.53216e-05,2026-02-19
30,78,Zn,96,248,Cm,0,,,,,,,1.083e-05,6.9312e-06,2026-02-19
30,79,Zn,96,248,Cm,0,,,,,,,3.17e-06,2.0288e-06,2026-02-19
30,80,Zn,96,248,Cm,0,,,,,,,5.9e-07,3.776e-07,2026-02-19
30,81,Zn,96,248,Cm,0,,,,,,,7.66e-08,4.9024e-08,2026-02-19
30,82,Zn,96,248,Cm,0,,,,,,,5.94e-09,3.8016e-09,2026-02-19
30,83,Zn,96,248,Cm,0,,,,,,,2.17979e-10,1.39507e-10,2026-02-19
30,84,Zn,96,248,Cm,0,,,,,,,7.82e-12,5.0048e-12,2026-02-19
30,85,Zn,96,248,Cm,0,,,,,,,2.90267e-13,1.85771e-13,2026-02-19
30,86,Zn,96,248,Cm,0,,,,,,,0,0,2026-02-19
31,66,Ga,96,248,Cm,0,,,,,,,0,0,2026-02-19
31,67,Ga,96,248,Cm,0,,,,,,,0,0,2026-02-19
31,68,Ga,96,248,Cm,0,,,,,,,5.08e-13,3.2512e-13,2026-02-19
31,69,Ga,96,248,Cm,0,,,,,,,1.9e-11,1.216e-11,2026-02-19
31,70,Ga,96,248,Cm,0,,,,,,,4.79e-10,3.0656e-10,2026-02-19
31,71,Ga,96,248,Cm,0,,,,,,,8.29e-09,5.3056e-09,2026-02-19
31,72,Ga,96,248,Cm,0,,,,,,,4.615e-08,2.9536e-08,2026-02-19
31,72,Ga,96,248,Cm,1,,,,,,,4.615e-08,2.9536e-08,2026-02-19
31,73,Ga,96,248,Cm,0,,,,,,,7.38e-07,4.7232e-07,2026-02-19
31,74,Ga,96,248,Cm,0,,,,,,,2.03e-06,1.2992e-06,2026-02-19
31,74,Ga,96,248,Cm,1,,,,,,,2.03e-06,1.2992e-06,2026-02-19
31,75,Ga,96,248,Cm,0,,,,,,,1.516e-05,9.7024e-06,2026-02-19
31,76,Ga,96,248,Cm,0,,,,,,,3.668e-05,2.34752e-05,2026-02-19
31,77,Ga,96,248,Cm,0,,,,,,,6.507e-05,4.16448e-05,2026-02-19
31,78,Ga,96,248,Cm,0,,,,,,,7.722e-05,4.94208e-05,2026-02-19
31,79,Ga,96,248,Cm,0,,,,,,,6.172e-05,3.95008e-05,2026-02-19
31,80,Ga,96,248,Cm,0,,,,,,,3.357e-05,2.14848e-05,2026-02-19
31,81,Ga,96,248,Cm,0,,,,,,,1.286e-05,8.2304e-06,2026-02-19
31,82,Ga,96,248,Cm,0,,,,,,,3.03e-06,1.9392e-06,2026-02-19
31,83,Ga,96,248,Cm,0,,,,,,,3.44e-07,2.2016e-07,2026-02-19
31,84,Ga,96,248,Cm,0,,,,,,,3.87e-08,2.4768e-08,2026-02-19
31,85,Ga,96,248,Cm,0,,,,,,,3.05971e-09,1.95821e-09,2026-02-19
31,86,Ga,96,248,Cm,0,,,,,,,1.51e-10,9.664e-11,2026-02-19
31,87,Ga,96,248,Cm,0,,,,,,,3.45285e-12,2.20982e-12,2026-02-19
31,88,Ga,96,248,Cm,0,,,,,,,1.86871e-13,1.19598e-13,2026-02-19
32,66,Ge,96,248,Cm,0,,,,,,,0,0,2026-02-19
32,67,Ge,96,248,Cm,0,,,,,,,0,0,2026-02-19
32,68,Ge,96,248,Cm,0,,,,,,,0,0,2026-02-19
32,69,Ge,96,248,Cm,0,,,,,,,0,0,2026-02-19
32,70,Ge,96,248,Cm,0,,,,,,,7.95e-14,5.088e-14,2026-02-19
32,71,Ge,96,248,Cm,0,,,,,,,2.05e-12,1.312e-12,2026-02-19
32,71,Ge,96,248,Cm,1,,,,,,,2.05e-12,1.312e-12,2026-02-19
32,72,Ge,96,248,Cm,0,,,,,,,1.34e-10,8.576e-11,2026-02-19
32,73,Ge,96,248,Cm,0,,,,,,,2.58e-09,1.6512e-09,2026-02-19
32,73,Ge,96,248,Cm,1,,,,,,,6.05e-10,3.872e-10,2026-02-19
32,74,Ge,96,248,Cm,0,,,,,,,5.07e-08,3.2448e-08,2026-02-19
32,75,Ge,96,248,Cm,0,,,,,,,7.1e-08,4.544e-08,2026-02-19
32,75,Ge,96,248,Cm,1,,,,,,,4.75e-07,3.04e-07,2026-02-19
32,76,Ge,96,248,Cm,0,,,,,,,3.66e-06,2.3424e-06,2026-02-19
32,77,Ge,96,248,Cm,0,,,,,,,1.465e-05,9.376e-06,2026-02-19
32,77,Ge,96,248,Cm,1,,,,,,,2.19e-06,1.4016e-06,2026-02-19
32,78,Ge,96,248,Cm,0,,,,,,,5.146e-05,3.29344e-05,2026-02-19
32,79,Ge,96,248,Cm,0,,,,,,,5.2355e-05,3.35072e-05,2026-02-19
32,79,Ge,96,248,Cm,1,,,,,,,5.2355e-05,3.35072e-05,2026-02-19
32,80,Ge,96,248,Cm,0,,,,,,,0.00015068,9.64352e-05,2026-02-19
32,81,Ge,96,248,Cm,0,,,,,,,0.00015445,9.8848e-05,2026-02-19
32,82,Ge,96,248,Cm,0,,,,,,,0.00010145,6.4928e-05,2026-02-19
32,83,Ge,96,248,Cm,0,,,,,,,3.351e-05,2.14464e-05,2026-02-19
32,84,Ge,96,248,Cm,0,,,,,,,1.129e-05,7.2256e-06,2026-02-19
32,85,Ge,96,248,Cm,0,,,,,,,2.66e-06,1.7024e-06,2026-02-19
32,86,Ge,96,248,Cm,0,,,,,,,3.98e-07,2.5472e-07,2026-02-19
32,87,Ge,96,248,Cm,0,,,,,,,3.63965e-08,2.32938e-08,2026-02-19
32,88,Ge,96,248,Cm,0,,,,,,,1.96981e-09,1.26068e-09,2026-02-19
32,89,Ge,96,248,Cm,0,,,,,,,3.59514e-11,2.30089e-11,2026-02-19
32,90,Ge,96,248,Cm,0,,,,,,,2.78585e-12,1.78294e-12,2026-02-19
32,91,Ge,96,248,Cm,0,,,,,,,3.85493e-13,2.46715e-13,2026-02-19
33,69,As,96,248,Cm,0,,,,,,,0,0,2026-02-19
33,71,As,96,248,Cm,0,,,,,,,0,0,2026-02-19
33,72,As,96,248,Cm,0,,,,,,,1.11e-14,7.104e-15,2026-02-19
33,73,As,96,248,Cm,0,,,,,,,8.14e-13,5.2096e-13,2026-02-19
33,74,As,96,248,Cm,0,,,,,,,1.18e-11,7.552e-12,2026-02-19
33,74,As,96,248,Cm,1,,,,,,,2.76e-11,1.7664e-11,2026-02-19
33,75,As,96,248,Cm,0,,,,,,,1.31e-09,8.384e-10,2026-02-19
33,76,As,96,248,Cm,0,,,,,,,2.66e-08,1.7024e-08,2026-02-19
33,77,As,96,248,Cm,0,,,,,,,3.5e-07,2.24e-07,2026-02-19
33,78,As,96,248,Cm,0,,,,,,,3.02e-06,1.9328e-06,2026-02-19
33,79,As,96,248,Cm,0,,,,,,,1.67e-05,1.0688e-05,2026-02-19
33,80,As,96,248,Cm,0,,,,,,,6.426e-05,4.11264e-05,2026-02-19
33,81,As,96,248,Cm,0,,,,,,,0.00016806,0.000107558,2026-02-19
33,82,As,96,248,Cm,0,,,,,,,0.00014117,9.03488e-05,2026-02-19
33,82,As,96,248,Cm,1,,,,,,,0.00014117,9.03488e-05,2026-02-19
33,83,As,96,248,Cm,0,,,,,,,0.00024483,0.000156691,2026-02-19
33,84,As,96,248,Cm,0,,,,,,,0.000112675,7.2112e-05,2026-02-19
33,84,As,96,248,Cm,1,,,,,,,0.000112675,7.2112e-05,2026-02-19
33,85,As,96,248,Cm,0,,,,,,,0.00014742,9.43488e-05,2026-02-19
33,86,As,96,248,Cm,0,,,,,,,6.324e-05,4.04736e-05,2026-02-19
33,87,As,96,248,Cm,0,,,,,,,1.657e-05,1.06048e-05,2026-02-19
33,88,As,96,248,Cm,0,,,,,,,2.69e-06,1.7216e-06,2026-02-19
33,89,As,96,248,Cm,0,,,,,,,3.78964e-07,2.42537e-07,2026-02-19
33,90,As,96,248,Cm,0,,,,,,,2.93657e-08,1.8794e-08,2026-02-19
33,91,As,96,248,Cm,0,,,,,,,4.06349e-09,2.60063e-09,2026-02-19
33,92,As,96,248,Cm,0,,,,,,,2.36198e-11,1.51166e-11,2026-02-19
33,93,As,96,248,Cm,0,,,,,,,2.8514e-12,1.82489e-12,2026-02-19
34,72,Se,96,248,Cm,0,,,,,,,0,0,2026-02-19
34,73,Se,96,248,Cm,0,,,,,,,0,0,2026-02-19
34,73,Se,96,248,Cm,1,,,,,,,0,0,2026-02-19
34,74,Se,96,248,Cm,0,,,,,,,0,0,2026-02-19
34,75,Se,96,248,Cm,0,,,,,,,1.84e-13,1.1776e-13,2026-02-19
34,76,Se,96,248,Cm,0,,,,,,,1.17e-11,7.488e-12,2026-02-19
34,77,Se,96,248,Cm,0,,,,,,,6.06e-11,3.8784e-11,2026-02-19
34,77,Se,96,248,Cm,1,,,,,,,4.06e-10,2.5984e-10,2026-02-19
34,78,Se,96,248,Cm,0,,,,,,,1.23e-08,7.872e-09,2026-02-19
34,79,Se,96,248,Cm,0,,,,,,,1.77e-07,1.1328e-07,2026-02-19
34,79,Se,96,248,Cm,1,,,,,,,2.64e-08,1.6896e-08,2026-02-19
34,80,Se,96,248,Cm,0,,,,,,,2.32e-06,1.4848e-06,2026-02-19
34,81,Se,96,248,Cm,0,,,,,,,2.18e-06,1.3952e-06,2026-02-19
34,81,Se,96,248,Cm,1,,,,,,,1.459e-05,9.3376e-06,2026-02-19
34,82,Se,96,248,Cm,0,,,,,,,7.485e-05,4.7904e-05,2026-02-19
34,83,Se,96,248,Cm,0,,,,,,,0.00013528,8.65792e-05,2026-02-19
34,83,Se,96,248,Cm,1,,,,,,,3.173e-05,2.03072e-05,2026-02-19
34,84,Se,96,248,Cm,0,,,,,,,0.00039138,0.000250483,2026-02-19
34,85,Se,96,248,Cm,0,,,,,,,0.00032301,0.000206726,2026-02-19
34,85,Se,96,248,Cm,1,,,,,,,0.00032301,0.000206726,2026-02-19
34,86,Se,96,248,Cm,0,,,,,,,0.00072245,0.000462368,2026-02-19
34,87,Se,96,248,Cm,0,,,,,,,0.00050025,0.00032016,2026-02-19
34,88,Se,96,248,Cm,0,,,,,,,0.00022853,0.000146259,2026-02-19
34,89,Se,96,248,Cm,0,,,,,,,9.366e-05,5.99424e-05,2026-02-19
34,90,Se,96,248,Cm,0,,,,,,,1.78206e-05,1.14052e-05,2026-02-19
34,91,Se,96,248,Cm,0,,,,,,,2.46594e-06,1.5782e-06,2026-02-19
34,92,Se,96,248,Cm,0,,,,,,,2.48976e-07,1.59345e-07,2026-02-19
34,93,Se,96,248,Cm,0,,,,,,,3.00566e-08,1.92362e-08,2026-02-19
34,94,Se,96,248,Cm,0,,,,,,,7.52e-10,4.8128e-10,2026-02-19
34,95,Se,96,248,Cm,0,,,,,,,1.44864e-11,9.2713e-12,2026-02-19
34,96,Se,96,248,Cm,0,,,,,,,3.21e-13,2.0544e-13,2026-02-19
35,75,Br,96,248,Cm,0,,,,,,,0,0,2026-02-19
35,77,Br,96,248,Cm,0,,,,,,,0,0,2026-02-19
35,77,Br,96,248,Cm,1,,,,,,,2.74e-14,1.7536e-14,2026-02-19
35,78,Br,96,248,Cm,0,,,,,,,2.98e-12,1.9072e-12,2026-02-19
35,79,Br,96,248,Cm,0,,,,,,,3.54e-11,2.2656e-11,2026-02-19
35,79,Br,96,248,Cm,1,,,,,,,1.18e-10,7.552e-11,2026-02-19
35,80,Br,96,248,Cm,0,,,,,,,1.39e-09,8.896e-10,2026-02-19
35,80,Br,96,248,Cm,1,,,,,,,4.18e-09,2.6752e-09,2026-02-19
35,81,Br,96,248,Cm,0,,,,,,,1.22e-07,7.808e-08,2026-02-19
35,82,Br,96,248,Cm,0,,,,,,,1.12e-06,7.168e-07,2026-02-19
35,82,Br,96,248,Cm,1,,,,,,,4.79e-07,3.0656e-07,2026-02-19
35,83,Br,96,248,Cm,0,,,,,,,1.007e-05,6.4448e-06,2026-02-19
35,84,Br,96,248,Cm,0,,,,,,,2.303e-05,1.47392e-05,2026-02-19
35,84,Br,96,248,Cm,1,,,,,,,4.094e-05,2.62016e-05,2026-02-19
35,85,Br,96,248,Cm,0,,,,,,,0.00026909,0.000172218,2026-02-19
35,86,Br,96,248,Cm,0,,,,,,,0.00037514,0.00024009,2026-02-19
35,86,Br,96,248,Cm,1,,,,,,,0.00037514,0.00024009,2026-02-19
35,87,Br,96,248,Cm,0,,,,,,,0.00126579,0.000810105,2026-02-19
35,88,Br,96,248,Cm,0,,,,,,,0.001475,0.000944,2026-02-19
35,89,Br,96,248,Cm,0,,,,,,,0.00160298,0.00102591,2026-02-19
35,90,Br,96,248,Cm,0,,,,,,,0.00082057,0.000525165,2026-02-19
35,91,Br,96,248,Cm,0,,,,,,,0.00031483,0.000201491,2026-02-19
35,92,Br,96,248,Cm,0,,,,,,,9.311e-05,5.95904e-05,2026-02-19
35,93,Br,96,248,Cm,0,,,,,,,1.82399e-05,1.16736e-05,2026-02-19
35,94,Br,96,248,Cm,0,,,,,,,2.42e-06,1.5488e-06,2026-02-19
35,95,Br,96,248,Cm,0,,,,,,,1.52702e-07,9.7729e-08,2026-02-19
35,96,Br,96,248,Cm,0,,,,,,,9.28e-09,5.9392e-09,2026-02-19
35,97,Br,96,248,Cm,0,,,,,,,1.39442e-10,8.92428e-11,2026-02-19
35,98,Br,96,248,Cm,0,,,,,,,9.34356e-12,5.97988e-12,2026-02-19
36,77,Kr,96,248,Cm,0,,,,,,,0,0,2026-02-19
36,78,Kr,96,248,Cm,0,,,,,,,0,0,2026-02-19
36,79,Kr,96,248,Cm,0,,,,,,,0,0,2026-02-19
36,79,Kr,96,248,Cm,1,,,,,,,0,0,2026-02-19
36,80,Kr,96,248,Cm,0,,,,,,,7.78e-13,4.9792e-13,2026-02-19
36,81,Kr,96,248,Cm,0,,,,,,,4.67e-11,2.9888e-11,2026-02-19
36,81,Kr,96,248,Cm,1,,,,,,,6.98e-12,4.4672e-12,2026-02-19
36,82,Kr,96,248,Cm,0,,,,,,,2.19e-09,1.4016e-09,2026-02-19
36,83,Kr,96,248,Cm,0,,,,,,,2.92e-08,1.8688e-08,2026-02-19
36,83,Kr,96,248,Cm,1,,,,,,,6.84e-09,4.3776e-09,2026-02-19
36,84,Kr,96,248,Cm,0,,,,,,,7.99e-07,5.1136e-07,2026-02-19
36,85,Kr,96,248,Cm,0,,,,,,,7.65e-06,4.896e-06,2026-02-19
36,85,Kr,96,248,Cm,1,,,,,,,1.79e-06,1.1456e-06,2026-02-19
36,86,Kr,96,248,Cm,0,,,,,,,7.123e-05,4.55872e-05,2026-02-19
36,87,Kr,96,248,Cm,0,,,,,,,0.00030497,0.000195181,2026-02-19
36,88,Kr,96,248,Cm,0,,,,,,,0.0008962,0.000573568,2026-02-19
36,89,Kr,96,248,Cm,0,,,,,,,0.00234053,0.00149794,2026-02-19
36,90,Kr,96,248,Cm,0,,,,,,,0.00302334,0.00193494,2026-02-19
36,91,Kr,96,248,Cm,0,,,,,,,0.00293304,0.00187715,2026-02-19
36,92,Kr,96,248,Cm,0,,,,,,,0.00234227,0.00149905,2026-02-19
36,93,Kr,96,248,Cm,0,,,,,,,0.00125205,0.000801312,2026-02-19
36,94,Kr,96,248,Cm,0,,,,,,,0.00046645,0.000298528,2026-02-19
36,95,Kr,96,248,Cm,0,,,,,,,9.26673e-05,5.9307e-05,2026-02-19
36,96,Kr,96,248,Cm,0,,,,,,,1.505e-05,9.632e-06,2026-02-19
36,97,Kr,96,248,Cm,0,,,,,,,1.46986e-06,9.40711e-07,2026-02-19
36,98,Kr,96,248,Cm,0,,,,,,,9.84906e-08,6.3034e-08,2026-02-19
36,99,Kr,96,248,Cm,0,,,,,,,2.74628e-10,1.75762e-10,2026-02-19
36,100,Kr,96,248,Cm,0,,,,,,,1.11e-10,7.104e-11,2026-02-19
36,101,Kr,96,248,Cm,0,,,,,,,9.31737e-12,5.96312e-12,2026-02-19
37,79,Rb,96,248,Cm,0,,,,,,,0,0,2026-02-19
37,81,Rb,96,248,Cm,0,,,,,,,0,0,2026-02-19
37,83,Rb,96,248,Cm,0,,,,,,,8.95e-12,5.728e-12,2026-02-19
37,84,Rb,96,248,Cm,0,,,,,,,6.23e-10,3.9872e-10,2026-02-19
37,85,Rb,96,248,Cm,0,,,,,,,2.21e-08,1.4144e-08,2026-02-19
37,86,Rb,96,248,Cm,0,,,,,,,2.45e-07,1.568e-07,2026-02-19
37,86,Rb,96,248,Cm,1,,,,,,,2.45e-07,1.568e-07,2026-02-19
37,87,Rb,96,248,Cm,0,,,,,,,5.85e-06,3.744e-06,2026-02-19
37,88,Rb,96,248,Cm,0,,,,,,,4.755e-05,3.0432e-05,2026-02-19
37,89,Rb,96,248,Cm,0,,,,,,,0.00034147,0.000218541,2026-02-19
37,90,Rb,96,248,Cm,0,,,,,,,0.00020381,0.000130438,2026-02-19
37,90,Rb,96,248,Cm,1,,,,,,,0.00086886,0.00055607,2026-02-19
37,91,Rb,96,248,Cm,0,,,,,,,0.00253069,0.00161964,2026-02-19
37,92,Rb,96,248,Cm,0,,,,,,,0.00502068,0.00321323,2026-02-19
37,93,Rb,96,248,Cm,0,,,,,,,0.00665064,0.00425641,2026-02-19
37,94,Rb,96,248,Cm,0,,,,,,,0.0063529,0.00406585,2026-02-19
37,95,Rb,96,248,Cm,0,,,,,,,0.00336597,0.00215422,2026-02-19
37,96,Rb,96,248,Cm,0,,,,,,,0.00150414,0.000962649,2026-02-19
37,97,Rb,96,248,Cm,0,,,,,,,0.00042822,0.000274061,2026-02-19
37,98,Rb,96,248,Cm,0,,,,,,,8.327e-05,5.32928e-05,2026-02-19
37,99,Rb,96,248,Cm,0,,,,,,,2.89486e-06,1.85271e-06,2026-02-19
37,100,Rb,96,248,Cm,0,,,,,,,8.47e-07,5.4208e-07,2026-02-19
37,101,Rb,96,248,Cm,0,,,,,,,9.82146e-08,6.28574e-08,2026-02-19
37,102,Rb,96,248,Cm,0,,,,,,,5.04647e-10,3.22974e-10,2026-02-19
37,103,Rb,96,248,Cm,0,,,,,,,3.24579e-11,2.0773e-11,2026-02-19
37,104,Rb,96,248,Cm,0,,,,,,,1.16676e-12,7.46726e-13,2026-02-19
38,83,Sr,96,248,Cm,0,,,,,,,0,0,2026-02-19
38,84,Sr,96,248,Cm,0,,,,,,,2.74e-14,1.7536e-14,2026-02-19
38,85,Sr,96,248,Cm,0,,,,,,,1.5e-12,9.6e-13,2026-02-19
38,85,Sr,96,248,Cm,1,,,,,,,1.5e-12,9.6e-13,2026-02-19
38,86,Sr,96,248,Cm,0,,,,,,,2.04e-10,1.3056e-10,2026-02-19
38,87,Sr,96,248,Cm,0,,,,,,,5.8e-09,3.712e-09,2026-02-19
38,87,Sr,96,248,Cm,1,,,,,,,1.36e-09,8.704e-10,2026-02-19
38,88,Sr,96,248,Cm,0,,,,,,,1.74e-07,1.1136e-07,2026-02-19
38,89,Sr,96,248,Cm,0,,,,,,,3.63e-06,2.3232e-06,2026-02-19
38,90,Sr,96,248,Cm,0,,,,,,,3.137e-05,2.00768e-05,2026-02-19
38,91,Sr,96,248,Cm,0,,,,,,,0.00019711,0.00012615,2026-02-19
38,92,Sr,96,248,Cm,0,,,,,,,0.00102304,0.000654745,2026-02-19
38,93,Sr,96,248,Cm,0,,,,,,,0.00331512,0.00212168,2026-02-19
