z_daughter,a_daughter,element_daughter,z_parent,a_parent,element_parent,daughter_level_idx,independent_thermal_fy,unc_it,independent_fast_fy,unc_if,independent_14mev_fy,unc_i14,independent_spontaneous_fy,unc_isf,Extraction_date
38,104,Sr,96,244,Cm,0,,,,,,,7.30002e-12,4.67201e-12,2026-02-19
38,105,Sr,96,244,Cm,0,,,,,,,7.32545e-13,4.68829e-13,2026-02-19
39,85,Y,96,244,Cm,0,,,,,,,0,0,2026-02-19
39,87,Y,96,244,Cm,0,,,,,,,1.28e-11,8.19203e-12,2026-02-19
39,88,Y,96,244,Cm,0,,,,,,,6.77002e-10,4.33281e-10,2026-02-19
39,89,Y,96,244,Cm,0,,,,,,,7.64002e-09,4.88962e-09,2026-02-19
39,89,Y,96,244,Cm,1,,,,,,,3.26001e-08,2.08641e-08,2026-02-19
39,90,Y,96,244,Cm,0,,,,,,,4.11501e-07,2.63361e-07,2026-02-19
39,90,Y,96,244,Cm,1,,,,,,,4.11501e-07,2.63361e-07,2026-02-19
39,91,Y,96,244,Cm,0,,,,,,,6.09002e-06,3.89761e-06,2026-02-19
39,91,Y,96,244,Cm,1,,,,,,,6.09002e-06,3.89761e-06,2026-02-19
39,92,Y,96,244,Cm,0,,,,,,,0.00011211,7.17506e-05,2026-02-19
39,93,Y,96,244,Cm,0,,,,,,,0.000349196,0.000223486,2026-02-19
39,93,Y,96,244,Cm,1,,,,,,,0.000349196,0.000223486,2026-02-19
39,94,Y,96,244,Cm,0,,,,,,,0.00221607,0.00141828,2026-02-19
39,95,Y,96,244,Cm,0,,,,,,,0.00605601,0.00387585,2026-02-19
39,96,Y,96,244,Cm,0,,,,,,,0.00125012,0.000800079,2026-02-19
39,96,Y,96,244,Cm,1,,,,,,,0.0112511,0.00360034,2026-02-19
39,97,Y,96,244,Cm,0,,,,,,,0.00821784,0.00525942,2026-02-19
39,97,Y,96,244,Cm,1,,,,,,,0.00821784,0.00525942,2026-02-19
39,98,Y,96,244,Cm,0,,,,,,,0.00523559,0.00335078,2026-02-19
39,98,Y,96,244,Cm,1,,,,,,,0.00523551,0.00335072,2026-02-19
39,99,Y,96,244,Cm,0,,,,,,,0.00585603,0.00374786,2026-02-19
39,100,Y,96,244,Cm,0,,,,,,,0.00198175,0.00126832,2026-02-19
39,101,Y,96,244,Cm,0,,,,,,,0.000520072,0.000332846,2026-02-19
39,102,Y,96,244,Cm,0,,,,,,,6.40402e-05,4.09857e-05,2026-02-19
39,103,Y,96,244,Cm,0,,,,,,,4.08979e-06,2.61747e-06,2026-02-19
39,104,Y,96,244,Cm,0,,,,,,,1.32e-07,8.44803e-08,2026-02-19
39,105,Y,96,244,Cm,0,,,,,,,1.33811e-08,8.56392e-09,2026-02-19
39,106,Y,96,244,Cm,0,,,,,,,1.65751e-11,1.06081e-11,2026-02-19
39,107,Y,96,244,Cm,0,,,,,,,1.25151e-12,8.00964e-13,2026-02-19
40,87,Zr,96,244,Cm,0,,,,,,,0,0,2026-02-19
40,88,Zr,96,244,Cm,0,,,,,,,1.58001e-14,1.0112e-14,2026-02-19
40,89,Zr,96,244,Cm,0,,,,,,,2.67001e-12,1.70881e-12,2026-02-19
40,90,Zr,96,244,Cm,0,,,,,,,1.16e-10,7.42402e-11,2026-02-19
40,90,Zr,96,244,Cm,1,,,,,,,1.16e-10,7.42402e-11,2026-02-19
40,91,Zr,96,244,Cm,0,,,,,,,9.54003e-09,6.10562e-09,2026-02-19
40,92,Zr,96,244,Cm,0,,,,,,,3.62001e-07,2.31681e-07,2026-02-19
40,93,Zr,96,244,Cm,0,,,,,,,6.00002e-06,3.84001e-06,2026-02-19
40,94,Zr,96,244,Cm,0,,,,,,,7.40102e-05,4.73666e-05,2026-02-19
40,95,Zr,96,244,Cm,0,,,,,,,0.000496192,0.000317563,2026-02-19
40,96,Zr,96,244,Cm,0,,,,,,,0.00360635,0.00230806,2026-02-19
40,97,Zr,96,244,Cm,0,,,,,,,0.0105408,0.00337307,2026-02-19
40,98,Zr,96,244,Cm,0,,,,,,,0.0220568,0.00705818,2026-02-19
40,99,Zr,96,244,Cm,0,,,,,,,0.0270775,0.0086648,2026-02-19
40,100,Zr,96,244,Cm,0,,,,,,,0.0315882,0.0101082,2026-02-19
40,101,Zr,96,244,Cm,0,,,,,,,0.019884,0.00636288,2026-02-19
40,102,Zr,96,244,Cm,0,,,,,,,0.0096142,0.00615309,2026-02-19
40,103,Zr,96,244,Cm,0,,,,,,,0.00176576,0.00113008,2026-02-19
40,104,Zr,96,244,Cm,0,,,,,,,0.000255901,0.000163777,2026-02-19
40,105,Zr,96,244,Cm,0,,,,,,,2.23367e-05,1.42955e-05,2026-02-19
40,106,Zr,96,244,Cm,0,,,,,,,8.82986e-07,5.65111e-07,2026-02-19
40,107,Zr,96,244,Cm,0,,,,,,,4.93418e-08,3.15787e-08,2026-02-19
40,108,Zr,96,244,Cm,0,,,,,,,2.76001e-10,1.76641e-10,2026-02-19
40,109,Zr,96,244,Cm,0,,,,,,,3.53085e-12,2.25974e-12,2026-02-19
40,110,Zr,96,244,Cm,0,,,,,,,1.58001e-14,1.0112e-14,2026-02-19
41,89,Nb,96,244,Cm,0,,,,,,,0,0,2026-02-19
41,90,Nb,96,244,Cm,0,,,,,,,0,0,2026-02-19
41,91,Nb,96,244,Cm,0,,,,,,,1.85001e-13,1.184e-13,2026-02-19
41,92,Nb,96,244,Cm,0,,,,,,,1.99001e-11,1.2736e-11,2026-02-19
41,93,Nb,96,244,Cm,0,,,,,,,1.13e-09,7.23202e-10,2026-02-19
41,93,Nb,96,244,Cm,1,,,,,,,2.65001e-10,1.69601e-10,2026-02-19
41,94,Nb,96,244,Cm,0,,,,,,,2.80001e-08,1.79201e-08,2026-02-19
41,94,Nb,96,244,Cm,1,,,,,,,1.95001e-08,1.248e-08,2026-02-19
41,95,Nb,96,244,Cm,0,,,,,,,1.05e-06,6.72002e-07,2026-02-19
41,95,Nb,96,244,Cm,1,,,,,,,2.47001e-07,1.58081e-07,2026-02-19
41,96,Nb,96,244,Cm,0,,,,,,,2.47901e-05,1.58657e-05,2026-02-19
41,97,Nb,96,244,Cm,0,,,,,,,0.000223821,0.000143245,2026-02-19
41,97,Nb,96,244,Cm,1,,,,,,,5.25002e-05,3.36001e-05,2026-02-19
41,98,Nb,96,244,Cm,0,,,,,,,0.0010406,0.000665986,2026-02-19
41,98,Nb,96,244,Cm,1,,,,,,,0.000346881,0.000222004,2026-02-19
41,99,Nb,96,244,Cm,0,,,,,,,0.000469281,0.00030034,2026-02-19
41,99,Nb,96,244,Cm,1,,,,,,,0.00539658,0.00345381,2026-02-19
41,100,Nb,96,244,Cm,0,,,,,,,0.00750365,0.00480234,2026-02-19
41,100,Nb,96,244,Cm,1,,,,,,,0.00750365,0.00480234,2026-02-19
41,101,Nb,96,244,Cm,0,,,,,,,0.0310445,0.00993423,2026-02-19
41,102,Nb,96,244,Cm,0,,,,,,,0.0171382,0.0109685,2026-02-19
41,102,Nb,96,244,Cm,1,,,,,,,0.0171382,0.0109685,2026-02-19
41,103,Nb,96,244,Cm,0,,,,,,,0.0241309,0.00772188,2026-02-19
41,104,Nb,96,244,Cm,0,,,,,,,0.00470478,0.00301106,2026-02-19
41,104,Nb,96,244,Cm,1,,,,,,,0.00470478,0.00301106,2026-02-19
41,105,Nb,96,244,Cm,0,,,,,,,0.00351961,0.00225255,2026-02-19
41,106,Nb,96,244,Cm,0,,,,,,,0.000408911,0.000261703,2026-02-19
41,107,Nb,96,244,Cm,0,,,,,,,3.81608e-05,2.44229e-05,2026-02-19
41,108,Nb,96,244,Cm,0,,,,,,,1.68001e-06,1.0752e-06,2026-02-19
41,109,Nb,96,244,Cm,0,,,,,,,6.44967e-08,4.12779e-08,2026-02-19
41,110,Nb,96,244,Cm,0,,,,,,,1.17e-09,7.48802e-10,2026-02-19
41,111,Nb,96,244,Cm,0,,,,,,,8.44603e-12,5.40546e-12,2026-02-19
41,112,Nb,96,244,Cm,0,,,,,,,1.61622e-13,1.03438e-13,2026-02-19
42,90,Mo,96,244,Cm,0,,,,,,,0,0,2026-02-19
42,91,Mo,96,244,Cm,0,,,,,,,0,0,2026-02-19
42,92,Mo,96,244,Cm,0,,,,,,,0,0,2026-02-19
42,93,Mo,96,244,Cm,0,,,,,,,1.13e-14,7.23202e-15,2026-02-19
42,93,Mo,96,244,Cm,1,,,,,,,1.13e-14,7.23202e-15,2026-02-19
42,94,Mo,96,244,Cm,0,,,,,,,3.30001e-12,2.11201e-12,2026-02-19
42,95,Mo,96,244,Cm,0,,,,,,,2.54001e-10,1.62561e-10,2026-02-19
42,96,Mo,96,244,Cm,0,,,,,,,2.04001e-08,1.3056e-08,2026-02-19
42,97,Mo,96,244,Cm,0,,,,,,,6.23002e-07,3.98721e-07,2026-02-19
42,98,Mo,96,244,Cm,0,,,,,,,1.262e-05,8.07683e-06,2026-02-19
42,99,Mo,96,244,Cm,0,,,,,,,0.00013776,8.81667e-05,2026-02-19
42,100,Mo,96,244,Cm,0,,,,,,,0.00131592,0.000842191,2026-02-19
42,101,Mo,96,244,Cm,0,,,,,,,0.00638117,0.00408395,2026-02-19
42,102,Mo,96,244,Cm,0,,,,,,,0.024432,0.00781825,2026-02-19
42,103,Mo,96,244,Cm,0,,,,,,,0.0403387,0.0129084,2026-02-19
42,104,Mo,96,244,Cm,0,,,,,,,0.0563388,0.0180284,2026-02-19
42,105,Mo,96,244,Cm,0,,,,,,,0.0522464,0.0167189,2026-02-19
42,106,Mo,96,244,Cm,0,,,,,,,0.0241584,0.00773068,2026-02-19
42,107,Mo,96,244,Cm,0,,,,,,,0.00627893,0.00401852,2026-02-19
42,108,Mo,96,244,Cm,0,,,,,,,0.00113986,0.000729513,2026-02-19
42,109,Mo,96,244,Cm,0,,,,,,,0.00011906,7.61986e-05,2026-02-19
42,110,Mo,96,244,Cm,0,,,,,,,9.07003e-06,5.80482e-06,2026-02-19
42,111,Mo,96,244,Cm,0,,,,,,,3.32993e-07,2.13115e-07,2026-02-19
42,112,Mo,96,244,Cm,0,,,,,,,8.60987e-09,5.51031e-09,2026-02-19
42,113,Mo,96,244,Cm,0,,,,,,,0,0,2026-02-19
42,114,Mo,96,244,Cm,0,,,,,,,0,0,2026-02-19
42,115,Mo,96,244,Cm,0,,,,,,,0,0,2026-02-19
42,116,Mo,96,244,Cm,0,,,,,,,0,0,2026-02-19
42,117,Mo,96,244,Cm,0,,,,,,,0,0,2026-02-19
42,118,Mo,96,244,Cm,0,,,,,,,0,0,2026-02-19
43,93,Tc,96,244,Cm,0,,,,,,,0,0,2026-02-19
43,95,Tc,96,244,Cm,0,,,,,,,0,0,2026-02-19
43,95,Tc,96,244,Cm,1,,,,,,,0,0,2026-02-19
43,97,Tc,96,244,Cm,0,,,,,,,1.79501e-11,1.1488e-11,2026-02-19
43,97,Tc,96,244,Cm,1,,,,,,,1.79501e-11,1.1488e-11,2026-02-19
43,98,Tc,96,244,Cm,0,,,,,,,2.04001e-09,1.3056e-09,2026-02-19
43,99,Tc,96,244,Cm,0,,,,,,,7.53002e-08,4.81922e-08,2026-02-19
43,99,Tc,96,244,Cm,1,,,,,,,1.77001e-08,1.1328e-08,2026-02-19
43,100,Tc,96,244,Cm,0,,,,,,,2.41001e-06,1.5424e-06,2026-02-19
43,101,Tc,96,244,Cm,0,,,,,,,4.65201e-05,2.97729e-05,2026-02-19
43,102,Tc,96,244,Cm,0,,,,,,,0.000232271,0.000148653,2026-02-19
43,102,Tc,96,244,Cm,1,,,,,,,0.000232271,0.000148653,2026-02-19
43,103,Tc,96,244,Cm,0,,,,,,,0.00303475,0.00194224,2026-02-19
43,104,Tc,96,244,Cm,0,,,,,,,0.0104518,0.00334456,2026-02-19
43,105,Tc,96,244,Cm,0,,,,,,,0.0343602,0.0109953,2026-02-19
43,106,Tc,96,244,Cm,0,,,,,,,0.0375913,0.0120292,2026-02-19
43,107,Tc,96,244,Cm,0,,,,,,,0.035893,0.0114858,2026-02-19
43,108,Tc,96,244,Cm,0,,,,,,,0.0158374,0.00506798,2026-02-19
43,109,Tc,96,244,Cm,0,,,,,,,0.00623135,0.00398806,2026-02-19
43,110,Tc,96,244,Cm,0,,,,,,,0.00123316,0.000789225,2026-02-19
43,111,Tc,96,244,Cm,0,,,,,,,0.000183801,0.000117632,2026-02-19
43,112,Tc,96,244,Cm,0,,,,,,,1.306e-05,8.35843e-06,2026-02-19
43,113,Tc,96,244,Cm,0,,,,,,,1.02e-11,6.52802e-12,2026-02-19
43,114,Tc,96,244,Cm,0,,,,,,,1.70001e-13,1.088e-13,2026-02-19
43,115,Tc,96,244,Cm,0,,,,,,,2.2193e-15,1.42035e-15,2026-02-19
43,116,Tc,96,244,Cm,0,,,,,,,0,0,2026-02-19
43,117,Tc,96,244,Cm,0,,,,,,,3.01118e-18,1.92716e-18,2026-02-19
43,118,Tc,96,244,Cm,0,,,,,,,5.91094e-20,3.783e-20,2026-02-19
43,119,Tc,96,244,Cm,0,,,,,,,3.52552e-15,2.25633e-15,2026-02-19
44,95,Ru,96,244,Cm,0,,,,,,,0,0,2026-02-19
44,96,Ru,96,244,Cm,0,,,,,,,0,0,2026-02-19
44,97,Ru,96,244,Cm,0,,,,,,,0,0,2026-02-19
44,98,Ru,96,244,Cm,0,,,,,,,3.45001e-14,2.20801e-14,2026-02-19
44,99,Ru,96,244,Cm,0,,,,,,,4.48001e-12,2.86721e-12,2026-02-19
44,100,Ru,96,244,Cm,0,,,,,,,4.94002e-10,3.16161e-10,2026-02-19
44,101,Ru,96,244,Cm,0,,,,,,,2.66001e-08,1.70241e-08,2026-02-19
44,102,Ru,96,244,Cm,0,,,,,,,1.14e-06,7.29602e-07,2026-02-19
44,103,Ru,96,244,Cm,0,,,,,,,2.17901e-05,1.39456e-05,2026-02-19
44,104,Ru,96,244,Cm,0,,,,,,,0.000319951,0.000204769,2026-02-19
44,105,Ru,96,244,Cm,0,,,,,,,0.00285305,0.00182595,2026-02-19
44,106,Ru,96,244,Cm,0,,,,,,,0.0117339,0.00375485,2026-02-19
44,107,Ru,96,244,Cm,0,,,,,,,0.0268072,0.0085783,2026-02-19
44,108,Ru,96,244,Cm,0,,,,,,,0.0398331,0.0127466,2026-02-19
44,109,Ru,96,244,Cm,0,,,,,,,0.0172762,0.0110568,2026-02-19
44,109,Ru,96,244,Cm,1,,,,,,,0.0172762,0.0110568,2026-02-19
44,110,Ru,96,244,Cm,0,,,,,,,0.0237758,0.00760827,2026-02-19
44,111,Ru,96,244,Cm,0,,,,,,,0.00858003,0.00549122,2026-02-19
44,112,Ru,96,244,Cm,0,,,,,,,0.00234259,0.00149926,2026-02-19
44,113,Ru,96,244,Cm,0,,,,,,,9.87003e-06,6.31682e-06,2026-02-19
44,114,Ru,96,244,Cm,0,,,,,,,7.69002e-07,4.92162e-07,2026-02-19
44,115,Ru,96,244,Cm,0,,,,,,,6.53002e-08,4.17921e-08,2026-02-19
44,116,Ru,96,244,Cm,0,,,,,,,2.02001e-09,1.2928e-09,2026-02-19
44,117,Ru,96,244,Cm,0,,,,,,,8.86003e-11,5.67042e-11,2026-02-19
44,118,Ru,96,244,Cm,0,,,,,,,2.35001e-12,1.504e-12,2026-02-19
44,119,Ru,96,244,Cm,0,,,,,,,1.38997e-10,8.8958e-11,2026-02-19
44,120,Ru,96,244,Cm,0,,,,,,,5.28002e-14,3.37921e-14,2026-02-19
44,121,Ru,96,244,Cm,0,,,,,,,4.33556e-17,2.77476e-17,2026-02-19
44,122,Ru,96,244,Cm,0,,,,,,,0,0,2026-02-19
44,124,Ru,96,244,Cm,0,,,,,,,0,0,2026-02-19
45,99,Rh,96,244,Cm,0,,,,,,,0,0,2026-02-19
45,101,Rh,96,244,Cm,0,,,,,,,7.13002e-14,4.56321e-14,2026-02-19
45,101,Rh,96,244,Cm,1,,,,,,,3.04001e-13,1.94561e-13,2026-02-19
45,102,Rh,96,244,Cm,0,,,,,,,2.35001e-11,1.504e-11,2026-02-19
45,102,Rh,96,244,Cm,1,,,,,,,2.35001e-11,1.504e-11,2026-02-19
45,103,Rh,96,244,Cm,0,,,,,,,5.45002e-10,3.48801e-10,2026-02-19
45,103,Rh,96,244,Cm,1,,,,,,,3.65001e-09,2.33601e-09,2026-02-19
45,104,Rh,96,244,Cm,0,,,,,,,4.67001e-08,2.98881e-08,2026-02-19
45,104,Rh,96,244,Cm,1,,,,,,,1.4e-07,8.96003e-08,2026-02-19
45,105,Rh,96,244,Cm,0,,,,,,,6.33002e-06,4.05121e-06,2026-02-19
45,105,Rh,96,244,Cm,1,,,,,,,9.46003e-07,6.05442e-07,2026-02-19
45,106,Rh,96,244,Cm,0,,,,,,,4.40701e-05,2.82049e-05,2026-02-19
45,106,Rh,96,244,Cm,1,,,,,,,4.40701e-05,2.82049e-05,2026-02-19
45,107,Rh,96,244,Cm,0,,,,,,,0.000832483,0.000532789,2026-02-19
45,108,Rh,96,244,Cm,0,,,,,,,0.00151155,0.000967395,2026-02-19
45,108,Rh,96,244,Cm,1,,,,,,,0.00151155,0.000967395,2026-02-19
45,109,Rh,96,244,Cm,0,,,,,,,0.00448135,0.00286807,2026-02-19
45,109,Rh,96,244,Cm,1,,,,,,,0.00448143,0.00286812,2026-02-19
45,110,Rh,96,244,Cm,0,,,,,,,0.00673554,0.00431075,2026-02-19
45,110,Rh,96,244,Cm,1,,,,,,,0.00673554,0.00303099,2026-02-19
45,111,Rh,96,244,Cm,0,,,,,,,0.0160061,0.00512196,2026-02-19
45,112,Rh,96,244,Cm,0,,,,,,,0.0097886,0.0062647,2026-02-19
45,113,Rh,96,244,Cm,0,,,,,,,0.00309064,0.00197801,2026-02-19
45,114,Rh,96,244,Cm,0,,,,,,,0.000652332,0.000417493,2026-02-19
45,115,Rh,96,244,Cm,0,,,,,,,0.000236511,0.000151367,2026-02-19
45,116,Rh,96,244,Cm,0,,,,,,,2.12601e-05,1.36064e-05,2026-02-19
45,117,Rh,96,244,Cm,0,,,,,,,3.90001e-06,2.49601e-06,2026-02-19
45,118,Rh,96,244,Cm,0,,,,,,,3.14001e-07,2.00961e-07,2026-02-19
45,119,Rh,96,244,Cm,0,,,,,,,1.3e-07,8.32003e-08,2026-02-19
45,120,Rh,96,244,Cm,0,,,,,,,3.78001e-10,2.41921e-10,2026-02-19
45,121,Rh,96,244,Cm,0,,,,,,,7.91959e-13,5.06854e-13,2026-02-19
45,122,Rh,96,244,Cm,0,,,,,,,0,0,2026-02-19
45,123,Rh,96,244,Cm,0,,,,,,,0,0,2026-02-19
45,124,Rh,96,244,Cm,0,,,,,,,0,0,2026-02-19
46,99,Pd,96,244,Cm,0,,,,,,,0,0,2026-02-19
46,101,Pd,96,244,Cm,0,,,,,,,0,0,2026-02-19
46,102,Pd,96,244,Cm,0,,,,,,,0,0,2026-02-19
46,103,Pd,96,244,Cm,0,,,,,,,5.59002e-14,3.57761e-14,2026-02-19
46,104,Pd,96,244,Cm,0,,,,,,,1.18e-11,7.55202e-12,2026-02-19
46,105,Pd,96,244,Cm,0,,,,,,,1.42e-09,9.08803e-10,2026-02-19
46,106,Pd,96,244,Cm,0,,,,,,,7.97003e-08,5.10082e-08,2026-02-19
46,107,Pd,96,244,Cm,0,,,,,,,7.90003e-07,5.05602e-07,2026-02-19
46,107,Pd,96,244,Cm,1,,,,,,,1.47e-06,9.40803e-07,2026-02-19
46,108,Pd,96,244,Cm,0,,,,,,,3.39401e-05,2.17217e-05,2026-02-19
46,109,Pd,96,244,Cm,0,,,,,,,9.02403e-05,5.77538e-05,2026-02-19
46,109,Pd,96,244,Cm,1,,,,,,,0.000167591,0.000107258,2026-02-19
46,110,Pd,96,244,Cm,0,,,,,,,0.00143401,0.000917769,2026-02-19
46,111,Pd,96,244,Cm,0,,,,,,,0.00138501,0.000886409,2026-02-19
46,111,Pd,96,244,Cm,1,,,,,,,0.00257217,0.00164619,2026-02-19
46,112,Pd,96,244,Cm,0,,,,,,,0.00812543,0.00365644,2026-02-19
46,113,Pd,96,244,Cm,0,,,,,,,0.00568109,0.00255649,2026-02-19
46,114,Pd,96,244,Cm,0,,,,,,,0.00328585,0.00210294,2026-02-19
46,115,Pd,96,244,Cm,0,,,,,,,0.00224074,0.00100833,2026-02-19
46,116,Pd,96,244,Cm,0,,,,,,,0.000619602,0.000396545,2026-02-19
46,117,Pd,96,244,Cm,0,,,,,,,0.000237081,0.000151732,2026-02-19
46,118,Pd,96,244,Cm,0,,,,,,,6.90802e-05,4.42113e-05,2026-02-19
46,119,Pd,96,244,Cm,0,,,,,,,9.92003e-06,6.34882e-06,2026-02-19
46,120,Pd,96,244,Cm,0,,,,,,,2.99001e-07,1.91361e-07,2026-02-19
46,121,Pd,96,244,Cm,0,,,,,,,4.13001e-09,2.64321e-09,2026-02-19
46,122,Pd,96,244,Cm,0,,,,,,,9.06003e-11,5.79842e-11,2026-02-19
46,123,Pd,96,244,Cm,0,,,,,,,0,0,2026-02-19
46,124,Pd,96,244,Cm,0,,,,,,,0,0,2026-02-19
46,125,Pd,96,244,Cm,0,,,,,,,0,0,2026-02-19
46,126,Pd,96,244,Cm,0,,,,,,,0,0,2026-02-19
46,128,Pd,96,244,Cm,0,,,,,,,0,0,2026-02-19
46,129,Pd,96,244,Cm,0,,,,,,,1.38315e-13,8.85216e-14,2026-02-19
46,130,Pd,96,244,Cm,0,,,,,,,0,0,2026-02-19
47,103,Ag,96,244,Cm,0,,,,,,,0,0,2026-02-19
47,105,Ag,96,244,Cm,0,,,,,,,0,0,2026-02-19
47,105,Ag,96,244,Cm,1,,,,,,,0,0,2026-02-19
47,106,Ag,96,244,Cm,0,,,,,,,3.54001e-13,2.26561e-13,2026-02-19
47,106,Ag,96,244,Cm,1,,,,,,,8.27003e-13,5.29282e-13,2026-02-19
47,107,Ag,96,244,Cm,0,,,,,,,2.05001e-11,1.312e-11,2026-02-19
47,107,Ag,96,244,Cm,1,,,,,,,1.37e-10,8.76803e-11,2026-02-19
47,108,Ag,96,244,Cm,0,,,,,,,3.42001e-09,2.18881e-09,2026-02-19
47,108,Ag,96,244,Cm,1,,,,,,,3.42001e-09,2.18881e-09,2026-02-19
47,109,Ag,96,244,Cm,0,,,,,,,1.08e-07,6.91202e-08,2026-02-19
47,109,Ag,96,244,Cm,1,,,,,,,1.08e-07,6.91202e-08,2026-02-19
47,110,Ag,96,244,Cm,0,,,,,,,9.74003e-07,6.23362e-07,2026-02-19
47,110,Ag,96,244,Cm,1,,,,,,,2.27001e-06,1.4528e-06,2026-02-19
47,111,Ag,96,244,Cm,0,,,,,,,4.61001e-06,2.95041e-06,2026-02-19
47,111,Ag,96,244,Cm,1,,,,,,,3.08801e-05,1.97633e-05,2026-02-19
47,112,Ag,96,244,Cm,0,,,,,,,0.000183231,0.000117268,2026-02-19
47,113,Ag,96,244,Cm,0,,,,,,,4.20001e-06,2.68801e-06,2026-02-19
47,113,Ag,96,244,Cm,1,,,,,,,2.81401e-05,1.80097e-05,2026-02-19
47,114,Ag,96,244,Cm,0,,,,,,,4.41401e-05,2.82497e-05,2026-02-19
47,115,Ag,96,244,Cm,0,,,,,,,5.02202e-05,3.21409e-05,2026-02-19
47,115,Ag,96,244,Cm,1,,,,,,,5.02202e-05,3.21409e-05,2026-02-19
47,116,Ag,96,244,Cm,0,,,,,,,2.80801e-05,1.79713e-05,2026-02-19
47,116,Ag,96,244,Cm,1,,,,,,,2.80801e-05,1.79713e-05,2026-02-19
47,117,Ag,96,244,Cm,0,,,,,,,2.90301e-05,1.85793e-05,2026-02-19
47,117,Ag,96,244,Cm,1,,,,,,,2.90301e-05,1.85793e-05,2026-02-19
47,118,Ag,96,244,Cm,0,,,,,,,1.509e-05,9.65763e-06,2026-02-19
47,118,Ag,96,244,Cm,1,,,,,,,1.509e-05,9.65763e-06,2026-02-19
47,119,Ag,96,244,Cm,0,,,,,,,2.86301e-05,1.83233e-05,2026-02-19
47,120,Ag,96,244,Cm,0,,,,,,,2.39001e-06,1.5296e-06,2026-02-19
47,120,Ag,96,244,Cm,1,,,,,,,2.39001e-06,1.5296e-06,2026-02-19
47,121,Ag,96,244,Cm,0,,,,,,,5.76002e-07,3.68641e-07,2026-02-19
47,122,Ag,96,244,Cm,0,,,,,,,3.24001e-08,2.07361e-08,2026-02-19
47,122,Ag,96,244,Cm,1,,,,,,,3.24001e-08,2.07361e-08,2026-02-19
47,123,Ag,96,244,Cm,0,,,,,,,1.2e-12,7.68002e-13,2026-02-19
47,124,Ag,96,244,Cm,0,,,,,,,2.54001e-13,1.62561e-13,2026-02-19
47,125,Ag,96,244,Cm,0,,,,,,,5.05002e-14,3.23201e-14,2026-02-19
47,126,Ag,96,244,Cm,0,,,,,,,1.11e-14,7.10402e-15,2026-02-19
47,127,Ag,96,244,Cm,0,,,,,,,0,0,2026-02-19
47,128,Ag,96,244,Cm,0,,,,,,,0,0,2026-02-19
47,129,Ag,96,244,Cm,0,,,,,,,2.52655e-09,1.61699e-09,2026-02-19
47,130,Ag,96,244,Cm,0,,,,,,,5.54002e-11,3.54561e-11,2026-02-19
47,131,Ag,96,244,Cm,0,,,,,,,1.05005e-12,6.7203e-13,2026-02-19
48,105,Cd,96,244,Cm,0,,,,,,,0,0,2026-02-19
48,106,Cd,96,244,Cm,0,,,,,,,0,0,2026-02-19
48,107,Cd,96,244,Cm,0,,,,,,,0,0,2026-02-19
48,108,Cd,96,244,Cm,0,,,,,,,1.45e-13,9.28003e-14,2026-02-19
48,109,Cd,96,244,Cm,0,,,,,,,1.3e-11,8.32003e-12,2026-02-19
48,110,Cd,96,244,Cm,0,,,,,,,8.33003e-10,5.33122e-10,2026-02-19
48,111,Cd,96,244,Cm,0,,,,,,,5.82002e-09,3.72481e-09,2026-02-19
48,111,Cd,96,244,Cm,1,,,,,,,1.95001e-08,1.248e-08,2026-02-19
48,112,Cd,96,244,Cm,0,,,,,,,5.40002e-07,3.45601e-07,2026-02-19
48,113,Cd,96,244,Cm,0,,,,,,,4.56001e-11,2.91841e-11,2026-02-19
48,113,Cd,96,244,Cm,1,,,,,,,1.53e-10,9.79203e-11,2026-02-19
48,114,Cd,96,244,Cm,0,,,,,,,1.24e-09,7.93603e-10,2026-02-19
48,115,Cd,96,244,Cm,0,,,,,,,1.93001e-09,1.2352e-09,2026-02-19
48,115,Cd,96,244,Cm,1,,,,,,,6.46002e-09,4.13441e-09,2026-02-19
48,116,Cd,96,244,Cm,0,,,,,,,2.06001e-08,1.3184e-08,2026-02-19
48,117,Cd,96,244,Cm,0,,,,,,,1.29e-08,8.25603e-09,2026-02-19
48,117,Cd,96,244,Cm,1,,,,,,,4.31001e-08,2.75841e-08,2026-02-19
48,118,Cd,96,244,Cm,0,,,,,,,1.19e-07,7.61602e-08,2026-02-19
48,119,Cd,96,244,Cm,0,,,,,,,5.51002e-06,3.52641e-06,2026-02-19
48,119,Cd,96,244,Cm,1,,,,,,,5.51002e-06,3.52641e-06,2026-02-19
48,120,Cd,96,244,Cm,0,,,,,,,1.364e-05,8.72963e-06,2026-02-19
48,121,Cd,96,244,Cm,0,,,,,,,3.83501e-06,2.45441e-06,2026-02-19
48,121,Cd,96,244,Cm,1,,,,,,,3.83501e-06,2.45441e-06,2026-02-19
48,122,Cd,96,244,Cm,0,,,,,,,5.74002e-06,3.67361e-06,2026-02-19
48,123,Cd,96,244,Cm,0,,,,,,,2.84001e-07,1.81761e-07,2026-02-19
48,124,Cd,96,244,Cm,0,,,,,,,1.88001e-07,1.2032e-07,2026-02-19
48,125,Cd,96,244,Cm,0,,,,,,,8.44003e-08,5.40162e-08,2026-02-19
48,126,Cd,96,244,Cm,0,,,,,,,7.43002e-08,4.75522e-08,2026-02-19
