Z daughter, A daughter, element daughter, Z parent, A parent, element parent, daughter level idx, independent thermal fy, unc, independent fast fy, unc, independent 14MeV fy, unc,Extraction_date
26,62,Fe,94,241,Pu,0,0.000000000047916,0.00000000001877,0.000000000059317,0.000000000024828,,,2024-11-18
26,63,Fe,94,241,Pu,0,0.00000000020156,0.000000000070299,0.00000000030171,0.00000000011331,,,2024-11-18
26,64,Fe,94,241,Pu,0,0.00000000069041,0.00000000021826,0.0000000012767,0.000000000414,,,2024-11-18
26,65,Fe,94,241,Pu,0,0.0000000014248,0.00000000048235,0.00000000308,0.0000000010334,,,2024-11-18
26,66,Fe,94,241,Pu,0,0.0000000024012,0.00000000090654,0.0000000060867,0.000000002249,,,2024-11-18
26,67,Fe,94,241,Pu,0,0.0000000020298,0.00000000089126,0.0000000062547,0.0000000027249,,,2024-11-18
26,68,Fe,94,241,Pu,0,0.0000000013312,0.00000000061368,0.0000000053514,0.0000000024354,,,2024-11-18
26,69,Fe,94,241,Pu,0,0.00000000044182,0.00000000020909,0.0000000022552,0.0000000010548,,,2024-11-18
26,70,Fe,94,241,Pu,0,0.00000000011058,0.000000000052811,0.00000000072572,0.00000000034529,,,2024-11-18
26,71,Fe,94,241,Pu,0,0.00000000001477,0.0000000000069143,0.00000000012258,0.000000000057437,,,2024-11-18
26,72,Fe,94,241,Pu,0,0.0000000000014464,0.0000000000006726,0.00000000001577,0.0000000000073774,,,2024-11-18
27,59,Co,94,241,Pu,0,0,0,0,0,,,2024-11-18
27,61,Co,94,241,Pu,0,0,0,0,0,,,2024-11-18
27,62,Co,94,241,Pu,0,0,0,0,0,,,2024-11-18
27,63,Co,94,241,Pu,0,0.00000000001449,0.0000000000066982,0.000000000018536,0.0000000000085926,,,2024-11-18
27,64,Co,94,241,Pu,0,0.00000000011122,0.000000000050935,0.00000000017873,0.00000000008172,,,2024-11-18
27,65,Co,94,241,Pu,0,0.0000000007851,0.00000000031692,0.0000000014916,0.00000000061266,,,2024-11-18
27,66,Co,94,241,Pu,0,0.0000000027961,0.000000001009,0.0000000062368,0.0000000022872,,,2024-11-18
27,67,Co,94,241,Pu,0,0.0000000081169,0.0000000027123,0.000000021798,0.0000000071132,,,2024-11-18
27,68,Co,94,241,Pu,0,0.0000000063767,0.0000000024651,0.000000023691,0.000000008498,,,2024-11-18
27,68,Co,94,241,Pu,-2,0.0000000056253,0.0000000021747,0.000000017684,0.000000006343,,,2024-11-18
27,69,Co,94,241,Pu,0,0.000000015114,0.0000000064838,0.000000065036,0.000000026143,,,2024-11-18
27,70,Co,94,241,Pu,0,0.0000000047306,0.000000002198,0.000000025794,0.000000011721,,,2024-11-18
27,70,Co,94,241,Pu,1,0.0000000047306,0.000000002198,0.000000025794,0.000000011721,,,2024-11-18
27,71,Co,94,241,Pu,0,0.0000000052363,0.0000000024321,0.000000035715,0.000000016497,,,2024-11-18
27,72,Co,94,241,Pu,0,0.0000000013708,0.00000000063676,0.000000012187,0.0000000056887,,,2024-11-18
27,73,Co,94,241,Pu,0,0.00000000025535,0.00000000011949,0.0000000030984,0.0000000014579,,,2024-11-18
27,74,Co,94,241,Pu,0,0.000000000021701,0.000000000010346,0.00000000038706,0.00000000018226,,,2024-11-18
27,75,Co,94,241,Pu,0,0.0000000000015006,0.00000000000071244,0.000000000038532,0.00000000001816,,,2024-11-18
28,61,Ni,94,241,Pu,0,0,0,0,0,,,2024-11-18
28,62,Ni,94,241,Pu,0,0,0,0,0,,,2024-11-18
28,63,Ni,94,241,Pu,0,0,0,0,0,,,2024-11-18
28,64,Ni,94,241,Pu,0,0.000000000002256,0.0000000000010829,0.0000000000020979,0.00000000000099683,,,2024-11-18
28,65,Ni,94,241,Pu,0,0.000000000038954,0.000000000018243,0.000000000043476,0.000000000020385,,,2024-11-18
28,66,Ni,94,241,Pu,0,0.00000000051297,0.00000000023022,0.00000000068381,0.00000000031323,,,2024-11-18
28,67,Ni,94,241,Pu,0,0.0000000032784,0.000000001376,0.0000000053439,0.0000000023578,,,2024-11-18
28,68,Ni,94,241,Pu,0,0.000000016427,0.0000000057681,0.00000003465,0.000000013117,,,2024-11-18
28,69,Ni,94,241,Pu,0,0.000000021926,0.000000007133,0.00000005756,0.000000019602,,,2024-11-18
28,69,Ni,94,241,Pu,1,0.000000021926,0.000000007133,0.00000005756,0.000000019602,,,2024-11-18
28,70,Ni,94,241,Pu,0,0.000000095599,0.000000030776,0.00000031406,0.00000010111,,,2024-11-18
28,71,Ni,94,241,Pu,0,0.00000012161,0.000000045501,0.00000049126,0.00000018012,,,2024-11-18
28,72,Ni,94,241,Pu,0,0.00000012308,0.000000051398,0.00000063752,0.00000026174,,,2024-11-18
28,73,Ni,94,241,Pu,0,0.000000058217,0.00000002656,0.00000040613,0.00000018457,,,2024-11-18
28,74,Ni,94,241,Pu,0,0.000000020729,0.0000000098332,0.00000021051,0.000000098286,,,2024-11-18
28,75,Ni,94,241,Pu,0,0.0000000038623,0.0000000018326,0.000000056078,0.000000026399,,,2024-11-18
28,76,Ni,94,241,Pu,0,0.00000000051092,0.00000000024017,0.000000011185,0.0000000052594,,,2024-11-18
28,77,Ni,94,241,Pu,0,0.000000000030204,0.000000000011606,0.0000000011219,0.00000000052609,,,2024-11-18
28,78,Ni,94,241,Pu,0,0.0000000000065928,0.0000000000030603,0.000000000081177,0.000000000037731,,,2024-11-18
29,63,Cu,94,241,Pu,0,0,0,0,0,,,2024-11-18
29,65,Cu,94,241,Pu,0,0,0,0,0,,,2024-11-18
29,66,Cu,94,241,Pu,0,0.0000000000022297,0.0000000000010395,0.0000000000024554,0.0000000000011492,,,2024-11-18
29,67,Cu,94,241,Pu,0,0.000000000057222,0.000000000026784,0.000000000078046,0.000000000036847,,,2024-11-18
29,68,Cu,94,241,Pu,0,0.00000000020605,0.000000000095831,0.00000000033155,0.00000000015412,,,2024-11-18
29,68,Cu,94,241,Pu,3,0.00000000048263,0.00000000022446,0.00000000090374,0.0000000004201,,,2024-11-18
29,69,Cu,94,241,Pu,0,0.0000000066653,0.0000000030327,0.000000015138,0.0000000068878,,,2024-11-18
29,70,Cu,94,241,Pu,0,0.0000000023974,0.0000000010372,0.0000000061435,0.0000000026858,,,2024-11-18
29,70,Cu,94,241,Pu,1,0.000000026709,0.000000011555,0.000000078459,0.0000000343,,,2024-11-18
29,70,Cu,94,241,Pu,3,0.0000000023974,0.0000000010372,0.0000000061435,0.0000000026858,,,2024-11-18
29,71,Cu,94,241,Pu,0,0.0000001351,0.000000048939,0.00000048063,0.00000017743,,,2024-11-18
29,72,Cu,94,241,Pu,0,0.00000029202,0.000000099866,0.000001323,0.00000044767,,,2024-11-18
29,73,Cu,94,241,Pu,0,0.00000048914,0.00000017481,0.0000029407,0.00000098823,,,2024-11-18
29,74,Cu,94,241,Pu,0,0.00000040826,0.00000017465,0.0000035117,0.0000014016,,,2024-11-18
29,75,Cu,94,241,Pu,0,0.00000029928,0.00000013557,0.0000036246,0.0000015807,,,2024-11-18
29,76,Cu,94,241,Pu,0,0.00000005096,0.000000023699,0.0000009194,0.0000004242,,,2024-11-18
29,76,Cu,94,241,Pu,1,0.00000005096,0.000000023699,0.0000009194,0.0000004242,,,2024-11-18
29,77,Cu,94,241,Pu,0,0.000000025492,0.0000000097648,0.00000077359,0.00000036126,,,2024-11-18
29,78,Cu,94,241,Pu,0,0.000000015465,0.0000000071773,0.00000015479,0.000000071916,,,2024-11-18
29,79,Cu,94,241,Pu,0,0.0000000031331,0.0000000014599,0.000000021482,0.0000000099517,,,2024-11-18
29,80,Cu,94,241,Pu,0,0.0000000002128,0.000000000099694,0.0000000012216,0.00000000057094,,,2024-11-18
30,66,Zn,94,241,Pu,0,0,0,0,0,,,2024-11-18
30,67,Zn,94,241,Pu,0,0,0,0,0,,,2024-11-18
30,68,Zn,94,241,Pu,0,0.0000000000030803,0.000000000001446,0.0000000000031519,0.0000000000014742,,,2024-11-18
30,69,Zn,94,241,Pu,0,0.000000000014461,0.000000000006859,0.000000000016897,0.0000000000079389,,,2024-11-18
30,69,Zn,94,241,Pu,1,0.000000000062544,0.000000000029664,0.000000000083923,0.000000000039429,,,2024-11-18
30,70,Zn,94,241,Pu,0,0.0000000014385,0.00000000068436,0.0000000024227,0.000000001151,,,2024-11-18
30,71,Zn,94,241,Pu,0,0.0000000027297,0.0000000012499,0.0000000051537,0.0000000023854,,,2024-11-18
30,71,Zn,94,241,Pu,1,0.000000011805,0.0000000054057,0.000000025596,0.000000011848,,,2024-11-18
30,72,Zn,94,241,Pu,0,0.00000011179,0.000000047194,0.00000030621,0.00000013512,,,2024-11-18
30,73,Zn,94,241,Pu,0,0.000000039656,0.000000015058,0.00000012919,0.000000052816,,,2024-11-18
30,73,Zn,94,241,Pu,-2,0.000000054211,0.000000020584,0.00000017869,0.00000007305,,,2024-11-18
30,73,Zn,94,241,Pu,1,0.0000003071,0.00000011661,0.0000011654,0.00000047642,,,2024-11-18
30,74,Zn,94,241,Pu,0,0.0000011276,0.00000036534,0.0000059282,0.0000020221,,,2024-11-18
30,75,Zn,94,241,Pu,0,0.0000017856,0.00000057806,0.000013083,0.0000042785,,,2024-11-18
30,76,Zn,94,241,Pu,0,0.0000021934,0.00000075953,0.000023558,0.0000080106,,,2024-11-18
30,77,Zn,94,241,Pu,0,0.0000011372,0.00000035985,0.000020555,0.0000083572,,,2024-11-18
30,77,Zn,94,241,Pu,2,0.00000017385,0.00000005501,0.0000027368,0.0000011127,,,2024-11-18
30,78,Zn,94,241,Pu,0,0.0000032547,0.0000014476,0.000018817,0.0000082506,,,2024-11-18
30,79,Zn,94,241,Pu,0,0.0000017938,0.00000082982,0.0000070394,0.0000032233,,,2024-11-18
30,80,Zn,94,241,Pu,0,0.00000056685,0.00000026532,0.0000018553,0.0000008656,,,2024-11-18
30,81,Zn,94,241,Pu,0,0.000000085876,0.000000038325,0.00000024102,0.00000010944,,,2024-11-18
30,82,Zn,94,241,Pu,0,0.0000000088045,0.0000000037298,0.000000022238,0.0000000098339,,,2024-11-18
30,83,Zn,94,241,Pu,0,0.00000000032251,0.00000000011671,0.00000000084436,0.00000000030814,,,2024-11-18
31,69,Ga,94,241,Pu,0,0,0,0,0,,,2024-11-18
31,70,Ga,94,241,Pu,0,0.0000000000013413,0.00000000000064077,0.000000000001845,0.00000000000087841,,,2024-11-18
31,71,Ga,94,241,Pu,0,0.000000000056942,0.000000000026654,0.000000000099223,0.000000000046492,,,2024-11-18
31,72,Ga,94,241,Pu,0,0.0000000010033,0.00000000046615,0.0000000023201,0.0000000010849,,,2024-11-18
31,72,Ga,94,241,Pu,-2,0.00000000011297,0.000000000052485,0.00000000022806,0.00000000010664,,,2024-11-18
31,73,Ga,94,241,Pu,0,0.000000015553,0.0000000072303,0.000000048357,0.000000022668,,,2024-11-18
31,74,Ga,94,241,Pu,0,0.00000005053,0.000000023501,0.00000022875,0.00000010573,,,2024-11-18
31,74,Ga,94,241,Pu,2,0.00000005053,0.000000023501,0.00000022875,0.00000010573,,,2024-11-18
31,75,Ga,94,241,Pu,0,0.00000055967,0.00000024241,0.0000035844,0.0000015648,,,2024-11-18
31,76,Ga,94,241,Pu,0,0.0000014596,0.0000005723,0.0000138,0.0000055097,,,2024-11-18
31,77,Ga,94,241,Pu,0,0.0000029513,0.0000005951,0.000045968,0.000015411,,,2024-11-18
31,78,Ga,94,241,Pu,0,0.000016389,0.0000058353,0.000082078,0.000027593,,,2024-11-18
31,79,Ga,94,241,Pu,0,0.00003459,0.000013717,0.00011581,0.000042475,,,2024-11-18
31,80,Ga,94,241,Pu,0,0.000028903,0.000012915,0.000079665,0.00003444,,,2024-11-18
31,81,Ga,94,241,Pu,0,0.000019417,0.0000085369,0.000045473,0.000020106,,,2024-11-18
31,82,Ga,94,241,Pu,0,0.000005734,0.0000024234,0.000012017,0.0000052901,,,2024-11-18
31,83,Ga,94,241,Pu,0,0.00000099053,0.0000003583,0.0000021472,0.00000078295,,,2024-11-18
31,84,Ga,94,241,Pu,0,0.000000080012,0.000000029807,0.00000020693,0.000000074868,,,2024-11-18
31,85,Ga,94,241,Pu,0,0.0000000033121,0.0000000013386,0.0000000099855,0.0000000036524,,,2024-11-18
31,86,Ga,94,241,Pu,0,0.000000000076874,0.000000000030388,0.000000000261,0.000000000095315,,,2024-11-18
32,70,Ge,94,241,Pu,0,0,0,0,0,,,2024-11-18
32,72,Ge,94,241,Pu,0,0.0000000000010478,0.00000000000048721,0.000000000001352,0.0000000000006325,,,2024-11-18
32,73,Ge,94,241,Pu,0,0.000000000031768,0.000000000014866,0.00000000005761,0.000000000027115,,,2024-11-18
32,73,Ge,94,241,Pu,2,0.0000000000073454,0.0000000000034375,0.0000000000116,0.0000000000054594,,,2024-11-18
32,74,Ge,94,241,Pu,0,0.0000000010563,0.00000000050343,0.0000000027475,0.0000000012937,,,2024-11-18
32,75,Ge,94,241,Pu,0,0.0000000019482,0.00000000092291,0.0000000064367,0.0000000030302,,,2024-11-18
32,75,Ge,94,241,Pu,2,0.000000012744,0.0000000060372,0.000000048343,0.000000022759,,,2024-11-18
32,76,Ge,94,241,Pu,0,0.00000014613,0.000000067639,0.00000081762,0.00000038132,,,2024-11-18
32,77,Ge,94,241,Pu,0,0.00000058075,0.00000020399,0.0000055401,0.0000025102,,,2024-11-18
32,77,Ge,94,241,Pu,1,0.00000008878,0.000000031185,0.00000073763,0.00000033422,,,2024-11-18
32,78,Ge,94,241,Pu,0,0.000013054,0.000004969,0.000039882,0.00001626,,,2024-11-18
32,79,Ge,94,241,Pu,0,0.0000079872,0.0000026879,0.000014515,0.000005228,,,2024-11-18
32,79,Ge,94,241,Pu,1,0.000052248,0.000017583,0.00010901,0.000039266,,,2024-11-18
32,80,Ge,94,241,Pu,0,0.00018456,0.000056885,0.00030986,0.000097142,,,2024-11-18
32,81,Ge,94,241,Pu,0,0.00024452,0.000081813,0.00035298,0.00011753,,,2024-11-18
32,81,Ge,94,241,Pu,1,0.000056539,0.000018917,0.000071071,0.000023663,,,2024-11-18
32,82,Ge,94,241,Pu,0,0.00036603,0.00013242,0.00045488,0.00016632,,,2024-11-18
32,83,Ge,94,241,Pu,0,0.00017206,0.00005818,0.00021869,0.000073323,,,2024-11-18
32,84,Ge,94,241,Pu,0,0.000062566,0.00002296,0.000094321,0.000033367,,,2024-11-18
32,85,Ge,94,241,Pu,0,0.0000075608,0.0000030503,0.000013253,0.0000048335,,,2024-11-18
32,86,Ge,94,241,Pu,0,0.00000083426,0.0000003297,0.0000016457,0.00000060084,,,2024-11-18
32,87,Ge,94,241,Pu,0,0.00000004328,0.000000015463,0.000000091034,0.000000032998,,,2024-11-18
32,88,Ge,94,241,Pu,0,0.0000000015258,0.00000000053095,0.0000000036674,0.0000000013201,,,2024-11-18
32,89,Ge,94,241,Pu,0,0.000000000021468,0.0000000000078844,0.000000000070752,0.000000000025046,,,2024-11-18
33,75,As,94,241,Pu,0,0.0000000000028607,0.0000000000013582,0.0000000000077587,0.0000000000036566,,,2024-11-18
33,75,As,94,241,Pu,4,0.0000000000093593,0.0000000000044437,0.000000000029382,0.000000000013847,,,2024-11-18
33,76,As,94,241,Pu,0,0.00000000032285,0.00000000015177,0.0000000014839,0.00000000069781,,,2024-11-18
33,77,As,94,241,Pu,0,0.000000006074,0.0000000023323,0.000000047295,0.000000022173,,,2024-11-18
33,78,As,94,241,Pu,0,0.00000029913,0.00000013833,0.00000077121,0.00000035767,,,2024-11-18
33,79,As,94,241,Pu,0,0.0000053539,0.0000024416,0.0000094487,0.0000043118,,,2024-11-18
33,80,As,94,241,Pu,0,0.000038946,0.000017136,0.000057397,0.000025457,,,2024-11-18
33,81,As,94,241,Pu,0,0.00022976,0.00008402,0.00028739,0.0001087,,,2024-11-18
33,82,As,94,241,Pu,0,0.00015735,0.000049484,0.00015543,0.000050211,,,2024-11-18
33,82,As,94,241,Pu,1,0.00047484,0.00014933,0.00054157,0.00017495,,,2024-11-18
33,83,As,94,241,Pu,0,0.0011333,0.0002019,0.0012556,0.00017575,,,2024-11-18
33,84,As,94,241,Pu,0,0.0005253,0.0001513,0.00067385,0.0001561,,,2024-11-18
33,84,As,94,241,Pu,-2,0.0005253,0.0001513,0.00067385,0.0001561,,,2024-11-18
33,85,As,94,241,Pu,0,0.00054153,0.00019526,0.00079376,0.0002396,,,2024-11-18
33,86,As,94,241,Pu,0,0.00016412,0.000062402,0.00027096,0.000094837,,,2024-11-18
33,87,As,94,241,Pu,0,0.00003864,0.000013665,0.000068422,0.000024599,,,2024-11-18
33,88,As,94,241,Pu,0,0.0000039705,0.00000138,0.0000080528,0.0000028961,,,2024-11-18
33,89,As,94,241,Pu,0,0.0000002726,0.00000010011,0.00000075929,0.00000026878,,,2024-11-18
33,90,As,94,241,Pu,0,0.0000000091643,0.0000000034503,0.000000026738,0.0000000098554,,,2024-11-18
33,91,As,94,241,Pu,0,0.00000000024936,0.000000000092924,0.00000000082844,0.00000000029987,,,2024-11-18
33,92,As,94,241,Pu,0,0.0000000000029125,0.0000000000010537,0.00000000001088,0.000000000003885,,,2024-11-18
34,76,Se,94,241,Pu,0,0,0,0,0,,,2024-11-18
34,77,Se,94,241,Pu,0,0.00000000000042151,0.00000000000016197,0.0000000000016416,0.0000000000007698,,,2024-11-18
34,77,Se,94,241,Pu,1,0.0000000000027573,0.0000000000010595,0.000000000012329,0.0000000000057817,,,2024-11-18
34,78,Se,94,241,Pu,0,0.00000000068866,0.00000000031967,0.0000000010096,0.00000000046925,,,2024-11-18
34,79,Se,94,241,Pu,0,0.000000029309,0.000000013655,0.000000030258,0.000000014018,,,2024-11-18
34,79,Se,94,241,Pu,1,0.0000000044804,0.0000000020875,0.0000000040287,0.0000000018664,,,2024-11-18
34,80,Se,94,241,Pu,0,0.0000010759,0.00000050325,0.00000092753,0.00000043315,,,2024-11-18
34,81,Se,94,241,Pu,0,0.0000021962,0.00000096907,0.0000014544,0.0000006565,,,2024-11-18
34,81,Se,94,241,Pu,1,0.000014367,0.0000063391,0.000010924,0.0000049307,,,2024-11-18
34,82,Se,94,241,Pu,0,0.00017662,0.000070301,0.00011931,0.000050929,,,2024-11-18
34,83,Se,94,241,Pu,0,0.00058263,0.00015296,0.00041748,0.00012292,,,2024-11-18
34,83,Se,94,241,Pu,1,0.00013472,0.000035368,0.000084058,0.00002475,,,2024-11-18
34,84,Se,94,241,Pu,0,0.0023863,0.00034224,0.0019221,0.00032416,,,2024-11-18
34,85,Se,94,241,Pu,0,0.0031183,0.00052635,0.0026252,0.0003581,,,2024-11-18
34,86,Se,94,241,Pu,0,0.004421,0.00061701,0.0035062,0.00053753,,,2024-11-18
34,87,Se,94,241,Pu,0,0.002704,0.00057012,0.0022834,0.0005868,,,2024-11-18
34,88,Se,94,241,Pu,0,0.0010867,0.00029668,0.0011424,0.00036087,,,2024-11-18
34,89,Se,94,241,Pu,0,0.00019103,0.000066517,0.00030507,0.00010628,,,2024-11-18
34,90,Se,94,241,Pu,0,0.000027936,0.000010428,0.000048028,0.000017633,,,2024-11-18
34,91,Se,94,241,Pu,0,0.0000022177,0.00000082584,0.0000043585,0.0000015771,,,2024-11-18
34,92,Se,94,241,Pu,0,0.00000012589,0.000000045543,0.0000002787,0.000000099514,,,2024-11-18
34,93,Se,94,241,Pu,0,0.0000000029923,0.0000000010997,0.0000000074407,0.0000000027253,,,2024-11-18
34,94,Se,94,241,Pu,0,0.000000000057339,0.000000000021925,0.00000000016928,0.00000000006005,,,2024-11-18
35,79,Br,94,241,Pu,0,0.0000000000014423,0.00000000000067208,0.0000000000010613,0.00000000000049167,,,2024-11-18
35,79,Br,94,241,Pu,1,0.0000000000047186,0.0000000000021988,0.000000000004019,0.0000000000018619,,,2024-11-18
35,80,Br,94,241,Pu,0,0.00000000014485,0.000000000067863,0.000000000091765,0.000000000042887,,,2024-11-18
35,80,Br,94,241,Pu,2,0.00000000043712,0.00000000020479,0.00000000031973,0.00000000014943,,,2024-11-18
35,81,Br,94,241,Pu,0,0.000000041465,0.000000018506,0.000000025708,0.000000011675,,,2024-11-18
35,82,Br,94,241,Pu,0,0.00000087165,0.00000036917,0.00000051647,0.00000022835,,,2024-11-18
35,82,Br,94,241,Pu,1,0.00000037214,0.00000015761,0.00000018947,0.000000083773,,,2024-11-18
35,83,Br,94,241,Pu,0,0.000021639,0.0000078102,0.00001294,0.000004703,,,2024-11-18
35,84,Br,94,241,Pu,0,0.000086355,0.000032268,0.00006382,0.000022571,,,2024-11-18
35,84,Br,94,241,Pu,1,0.000086355,0.000032268,0.00006382,0.000022571,,,2024-11-18
35,85,Br,94,241,Pu,0,0.0006918,0.00028492,0.00065983,0.00021471,,,2024-11-18
35,86,Br,94,241,Pu,0,0.0015308,0.00058083,0.0019698,0.00051211,,,2024-11-18
35,87,Br,94,241,Pu,0,0.0038858,0.00073051,0.0046356,0.00066289,,,2024-11-18
35,88,Br,94,241,Pu,0,0.0052947,0.00093312,0.005627,0.00087139,,,2024-11-18
35,89,Br,94,241,Pu,0,0.0047825,0.0010372,0.0062855,0.0014039,,,2024-11-18
35,90,Br,94,241,Pu,0,0.0017528,0.00054758,0.0025166,0.00076167,,,2024-11-18
35,91,Br,94,241,Pu,0,0.00058237,0.0002027,0.0009724,0.0003289,,,2024-11-18
35,92,Br,94,241,Pu,0,0.000092842,0.000033202,0.00017668,0.000062354,,,2024-11-18
35,93,Br,94,241,Pu,0,0.000010573,0.0000038802,0.000022642,0.0000082802,,,2024-11-18
35,94,Br,94,241,Pu,0,0.00000058477,0.00000022358,0.0000014851,0.00000052677,,,2024-11-18
35,95,Br,94,241,Pu,0,0.00000002541,0.0000000095355,0.000000070194,0.000000025468,,,2024-11-18
35,96,Br,94,241,Pu,0,0.00000000050633,0.00000000019465,0.0000000016161,0.00000000060272,,,2024-11-18
35,97,Br,94,241,Pu,0,0.0000000000092357,0.000000000003376,0.000000000031437,0.000000000011199,,,2024-11-18
36,80,Kr,94,241,Pu,0,0,0,0,0,,,2024-11-18
36,81,Kr,94,241,Pu,0,0.0000000000048533,0.0000000000021661,0.00000000000174,0.0000000000007902,,,2024-11-18
36,82,Kr,94,241,Pu,0,0.00000000080029,0.00000000033902,0.00000000026029,0.00000000011511,,,2024-11-18
36,83,Kr,94,241,Pu,0,0.000000033368,0.000000012075,0.000000011793,0.0000000043033,,,2024-11-18
36,83,Kr,94,241,Pu,2,0.0000000077154,0.000000002792,0.0000000023744,0.00000000086646,,,2024-11-18
36,84,Kr,94,241,Pu,0,0.0000015348,0.00000057185,0.0000006437,0.00000023288,,,2024-11-18
36,85,Kr,94,241,Pu,0,0.000015234,0.0000061689,0.000007775,0.0000028404,,,2024-11-18
36,85,Kr,94,241,Pu,1,0.0000035224,0.0000014264,0.0000015655,0.0000005719,,,2024-11-18
36,86,Kr,94,241,Pu,0,0.00020133,0.000081203,0.00011828,0.000042732,,,2024-11-18
36,87,Kr,94,241,Pu,0,0.0010115,0.00036596,0.00067828,0.00023376,,,2024-11-18
36,88,Kr,94,241,Pu,0,0.003405,0.00091821,0.0028416,0.00078217,,,2024-11-18
36,89,Kr,94,241,Pu,0,0.0066851,0.0011613,0.0071402,0.0017942,,,2024-11-18
36,90,Kr,94,241,Pu,0,0.011141,0.0011636,0.010672,0.0011893,,,2024-11-18
36,91,Kr,94,241,Pu,0,0.01076,0.001738,0.010766,0.0017682,,,2024-11-18
36,92,Kr,94,241,Pu,0,0.0076248,0.0016562,0.008451,0.0018578,,,2024-11-18
36,93,Kr,94,241,Pu,0,0.0022488,0.00071596,0.0028816,0.00091545,,,2024-11-18
36,94,Kr,94,241,Pu,0,0.00051468,0.00018975,0.0007886,0.00026905,,,2024-11-18
36,95,Kr,94,241,Pu,0,0.000062611,0.000023389,0.00010434,0.000037644,,,2024-11-18
36,96,Kr,94,241,Pu,0,0.0000055991,0.0000021515,0.00001075,0.0000040068,,,2024-11-18
36,97,Kr,94,241,Pu,0,0.00000028769,0.00000010516,0.00000058778,0.00000020938,,,2024-11-18
36,98,Kr,94,241,Pu,0,0.000000010184,0.0000000037292,0.000000024012,0.0000000086452,,,2024-11-18
36,99,Kr,94,241,Pu,0,0.00000000018946,0.000000000068853,0.0000000003701,0.00000000019596,,,2024-11-18
36,100,Kr,94,241,Pu,0,0.0000000000022421,0.00000000000089072,0.0000000000077331,0.0000000000027984,,,2024-11-18
37,83,Rb,94,241,Pu,0,0.00000000000062426,0.0000000000002259,,,,,2024-11-18
